Run_ID,Base_SIR,Base_SINR,Base_PESQ_NB,Base_PESQ_WB,Base_STOI,Raw_SIR,Raw_SINR,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Gauss_SIR,Gauss_SINR,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,GAN_SIR,GAN_SINR,GAN_PESQ_NB,GAN_PESQ_WB,GAN_STOI
batch_test_8481,0.01,-2.11,1.477,1.020,0.706,18.24,6.82,2.132,1.375,0.781,15.27,6.42,2.100,1.356,0.775,N/A,N/A,N/A,N/A,N/A
batch_test_8482,0.02,-2.11,1.297,1.035,0.622,21.56,8.30,1.887,1.326,0.764,17.83,7.93,1.806,1.312,0.757,N/A,N/A,N/A,N/A,N/A
batch_test_8483,-0.03,-2.15,1.219,1.044,0.689,22.63,8.16,1.722,1.278,0.794,17.92,8.03,1.746,1.310,0.795,N/A,N/A,N/A,N/A,N/A
batch_test_8484,-0.03,-2.17,1.205,1.030,0.598,22.10,7.69,1.710,1.256,0.744,15.86,7.06,1.737,1.264,0.731,N/A,N/A,N/A,N/A,N/A
batch_test_8485,0.00,-2.13,1.292,1.053,0.682,22.14,9.93,1.891,1.377,0.825,17.99,9.25,1.839,1.359,0.811,N/A,N/A,N/A,N/A,N/A
batch_test_8486,-0.02,-2.14,1.370,1.066,0.657,23.61,9.39,2.129,1.501,0.812,20.49,8.97,2.169,1.521,0.801,N/A,N/A,N/A,N/A,N/A
batch_test_8487,-0.02,-2.13,1.208,1.030,0.722,22.82,9.17,1.941,1.377,0.837,18.50,8.67,1.793,1.260,0.819,N/A,N/A,N/A,N/A,N/A
batch_test_8488,-0.00,-2.13,1.078,1.047,0.568,47.83,13.76,1.964,1.363,0.624,46.96,13.70,2.018,1.405,0.627,N/A,N/A,N/A,N/A,N/A
batch_test_8489,-0.00,-2.13,1.230,1.018,0.683,23.94,8.87,1.730,1.261,0.758,21.53,8.38,1.681,1.228,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_8490,-0.03,-2.16,1.236,1.043,0.646,21.68,10.35,1.738,1.194,0.786,17.02,9.53,1.715,1.192,0.767,N/A,N/A,N/A,N/A,N/A
batch_test_8491,-0.00,-2.14,1.355,1.058,0.499,27.02,10.50,2.013,1.393,0.663,20.66,9.91,1.986,1.402,0.655,N/A,N/A,N/A,N/A,N/A
batch_test_8492,0.01,-2.12,1.442,1.051,0.669,20.73,9.24,2.282,1.495,0.742,13.98,8.01,2.233,1.450,0.736,N/A,N/A,N/A,N/A,N/A
batch_test_8493,-0.02,-2.16,1.273,1.042,0.594,21.78,9.13,1.871,1.296,0.713,16.69,8.64,1.938,1.335,0.713,N/A,N/A,N/A,N/A,N/A
batch_test_8494,0.01,-2.12,1.165,1.019,0.767,25.51,10.19,1.751,1.258,0.822,24.14,9.67,1.690,1.210,0.813,N/A,N/A,N/A,N/A,N/A
batch_test_8495,0.00,-2.12,1.336,1.048,0.519,22.53,9.19,2.110,1.451,0.646,19.24,8.76,2.067,1.457,0.644,N/A,N/A,N/A,N/A,N/A
batch_test_8496,0.01,-2.14,1.085,1.061,0.632,38.26,14.35,1.413,1.130,0.712,32.57,14.34,1.455,1.128,0.719,N/A,N/A,N/A,N/A,N/A
batch_test_8497,0.03,-2.12,1.379,1.043,0.627,20.99,8.92,2.107,1.453,0.742,15.09,7.89,2.145,1.485,0.733,N/A,N/A,N/A,N/A,N/A
batch_test_8498,0.02,-2.11,1.198,1.043,0.669,22.52,11.54,1.953,1.341,0.821,18.81,10.92,1.903,1.320,0.815,N/A,N/A,N/A,N/A,N/A
batch_test_8499,-0.01,-2.13,1.366,1.079,0.617,22.37,8.81,2.001,1.344,0.766,18.48,8.39,2.040,1.390,0.759,N/A,N/A,N/A,N/A,N/A
batch_test_8500,0.03,-2.10,1.148,1.044,0.669,22.10,10.42,1.799,1.272,0.787,18.47,9.92,1.759,1.271,0.781,N/A,N/A,N/A,N/A,N/A
batch_test_8501,0.02,-2.13,1.285,1.037,0.707,21.87,8.96,1.924,1.327,0.811,16.85,8.48,1.899,1.335,0.804,N/A,N/A,N/A,N/A,N/A
batch_test_8502,-0.03,-2.13,1.331,1.047,0.655,19.50,8.20,1.869,1.328,0.756,17.76,7.66,1.857,1.318,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_8503,0.01,-2.11,1.302,1.054,0.662,22.75,9.96,2.095,1.488,0.789,19.55,9.47,2.037,1.492,0.788,N/A,N/A,N/A,N/A,N/A
batch_test_8504,-0.01,-2.16,1.306,1.035,0.631,22.03,9.05,1.870,1.329,0.788,15.96,8.19,1.898,1.352,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_8505,-0.02,-2.15,1.921,1.095,0.654,21.38,8.24,1.924,1.296,0.839,15.14,7.28,1.822,1.270,0.806,N/A,N/A,N/A,N/A,N/A
batch_test_8506,-0.02,-2.14,1.434,1.049,0.435,23.37,8.88,2.390,1.505,0.603,18.75,8.41,2.315,1.449,0.591,N/A,N/A,N/A,N/A,N/A
batch_test_8507,-0.01,-2.14,1.349,1.034,0.768,21.32,11.06,2.078,1.442,0.836,19.94,10.71,2.069,1.449,0.830,N/A,N/A,N/A,N/A,N/A
batch_test_8508,-0.02,-2.14,1.327,1.038,0.678,29.73,11.41,1.870,1.333,0.800,28.62,11.25,1.913,1.347,0.795,N/A,N/A,N/A,N/A,N/A
batch_test_8509,-0.01,-2.13,1.280,1.037,0.664,22.89,11.10,1.977,1.372,0.749,21.03,10.63,1.990,1.397,0.748,N/A,N/A,N/A,N/A,N/A
batch_test_8510,0.02,-2.12,1.196,1.033,0.760,24.92,8.60,1.791,1.269,0.866,18.86,7.94,1.739,1.258,0.859,N/A,N/A,N/A,N/A,N/A
batch_test_8511,0.00,-2.13,1.345,1.046,0.602,23.12,5.10,1.889,1.307,0.748,17.61,5.60,1.860,1.291,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_8512,0.06,-2.06,1.644,1.068,0.832,18.40,8.36,2.515,1.812,0.906,16.24,8.03,2.460,1.770,0.893,N/A,N/A,N/A,N/A,N/A
batch_test_8513,-0.02,-2.15,1.806,1.243,0.346,27.49,11.42,2.531,1.539,0.431,23.71,11.26,2.548,1.578,0.423,N/A,N/A,N/A,N/A,N/A
batch_test_8514,0.01,-2.10,1.205,1.029,0.606,18.49,9.61,1.588,1.164,0.692,14.58,8.79,1.516,1.148,0.693,N/A,N/A,N/A,N/A,N/A
batch_test_8515,-0.01,-2.12,1.546,1.075,0.681,22.20,9.81,2.232,1.392,0.823,17.84,9.37,2.205,1.396,0.817,N/A,N/A,N/A,N/A,N/A
batch_test_8516,0.00,-2.12,1.279,1.034,0.700,21.74,7.80,1.787,1.208,0.803,16.14,7.44,1.799,1.224,0.798,N/A,N/A,N/A,N/A,N/A
batch_test_8517,-0.06,-2.16,1.305,1.053,0.666,27.01,11.12,2.092,1.576,0.761,22.59,11.14,2.128,1.578,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_8518,0.03,-2.11,1.274,1.029,0.662,19.24,7.08,1.912,1.347,0.766,15.97,6.69,1.873,1.321,0.764,N/A,N/A,N/A,N/A,N/A
batch_test_8519,-0.04,-2.14,1.323,1.049,0.692,24.24,9.37,1.921,1.372,0.804,19.20,8.95,1.879,1.341,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_8520,-0.05,-2.20,1.320,1.059,0.751,21.09,9.57,2.077,1.354,0.832,16.02,8.75,2.031,1.316,0.828,N/A,N/A,N/A,N/A,N/A
batch_test_8521,0.02,-2.10,1.313,1.063,0.692,28.98,11.87,1.958,1.370,0.807,23.84,11.40,1.958,1.340,0.806,N/A,N/A,N/A,N/A,N/A
batch_test_8522,0.02,-2.12,1.467,1.080,0.582,24.76,7.79,2.084,1.438,0.734,18.40,7.28,2.019,1.395,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_8523,0.02,-2.13,1.207,1.038,0.650,21.42,9.33,1.881,1.347,0.759,18.11,8.77,1.899,1.342,0.758,N/A,N/A,N/A,N/A,N/A
batch_test_8524,-0.04,-2.15,1.093,1.027,0.519,24.07,9.54,2.156,1.528,0.706,18.87,8.85,1.936,1.397,0.682,N/A,N/A,N/A,N/A,N/A
batch_test_8525,0.02,-2.11,1.337,1.051,0.605,22.26,8.50,2.072,1.311,0.727,16.82,7.89,2.044,1.320,0.717,N/A,N/A,N/A,N/A,N/A
batch_test_8526,-0.01,-2.13,1.223,1.039,0.737,32.20,12.14,1.913,1.385,0.805,27.73,11.80,1.901,1.386,0.805,N/A,N/A,N/A,N/A,N/A
batch_test_8527,-0.01,-2.15,1.226,1.032,0.636,23.41,10.31,2.121,1.447,0.726,18.32,9.75,2.049,1.347,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_8528,0.00,-2.13,1.280,1.041,0.686,22.36,9.22,1.903,1.350,0.812,16.55,8.37,1.875,1.318,0.804,N/A,N/A,N/A,N/A,N/A
batch_test_8529,0.01,-2.11,1.228,1.030,0.731,15.13,8.08,2.062,1.420,0.812,12.08,7.54,2.013,1.410,0.809,N/A,N/A,N/A,N/A,N/A
batch_test_8530,0.02,-2.14,1.249,1.024,0.629,25.92,10.39,1.959,1.361,0.750,20.42,9.81,1.960,1.333,0.752,N/A,N/A,N/A,N/A,N/A
batch_test_8531,0.01,-2.12,1.179,1.037,0.732,17.51,7.22,1.710,1.158,0.831,15.05,6.71,1.641,1.139,0.816,N/A,N/A,N/A,N/A,N/A
batch_test_8532,0.02,-2.13,1.316,1.026,0.596,21.45,8.88,2.153,1.326,0.736,16.13,8.13,2.034,1.297,0.729,N/A,N/A,N/A,N/A,N/A
batch_test_8533,0.02,-2.10,1.235,1.045,0.769,45.28,11.86,2.221,1.503,0.842,44.22,11.45,2.164,1.451,0.839,N/A,N/A,N/A,N/A,N/A
batch_test_8534,-0.01,-2.13,1.363,1.062,0.666,29.15,9.63,2.036,1.447,0.810,23.23,9.25,2.005,1.424,0.803,N/A,N/A,N/A,N/A,N/A
batch_test_8535,0.01,-2.13,1.320,1.036,0.640,15.94,6.88,1.927,1.108,0.759,14.31,6.37,1.887,1.113,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_8536,-0.03,-2.16,1.191,1.057,0.582,24.45,9.59,2.150,1.414,0.779,20.59,9.19,2.026,1.408,0.756,N/A,N/A,N/A,N/A,N/A
batch_test_8537,-0.04,-2.20,1.295,1.029,0.680,17.44,7.01,2.058,1.337,0.812,12.16,6.12,1.929,1.278,0.786,N/A,N/A,N/A,N/A,N/A
batch_test_8538,0.01,-2.10,1.113,1.102,0.458,32.28,9.36,1.521,1.172,0.603,30.12,9.01,1.546,1.193,0.607,N/A,N/A,N/A,N/A,N/A
batch_test_8539,0.05,-2.08,1.215,1.038,0.704,22.31,8.32,1.902,1.347,0.823,15.86,7.55,1.840,1.293,0.813,N/A,N/A,N/A,N/A,N/A
batch_test_8540,-0.04,-2.15,1.138,1.025,0.624,20.42,10.05,1.625,1.210,0.767,16.51,9.33,1.581,1.197,0.750,N/A,N/A,N/A,N/A,N/A
batch_test_8541,0.01,-2.11,1.258,1.030,0.660,20.38,7.38,1.966,1.276,0.791,15.93,6.83,1.921,1.262,0.778,N/A,N/A,N/A,N/A,N/A
batch_test_8542,0.01,-2.13,1.473,1.045,0.587,23.20,9.48,2.025,1.353,0.703,17.42,8.81,2.017,1.402,0.697,N/A,N/A,N/A,N/A,N/A
batch_test_8543,-0.02,-2.18,1.147,1.034,0.724,23.51,8.47,1.663,1.236,0.829,18.99,7.78,1.584,1.178,0.817,N/A,N/A,N/A,N/A,N/A
batch_test_8544,-0.01,-2.13,1.277,1.030,0.630,22.21,9.92,1.910,1.260,0.789,17.84,9.35,1.896,1.254,0.769,N/A,N/A,N/A,N/A,N/A
batch_test_8545,0.01,-2.13,1.179,1.016,0.648,17.24,8.17,1.858,1.309,0.734,15.39,7.73,1.796,1.253,0.721,N/A,N/A,N/A,N/A,N/A
batch_test_8546,-0.01,-2.13,1.301,1.027,0.666,22.66,10.56,2.208,1.386,0.777,20.16,9.90,2.115,1.360,0.764,N/A,N/A,N/A,N/A,N/A
batch_test_8547,0.00,-2.14,1.268,1.030,0.712,21.93,10.40,2.068,1.421,0.783,20.40,10.06,2.105,1.453,0.785,N/A,N/A,N/A,N/A,N/A
batch_test_8548,-0.02,-2.15,1.221,1.017,0.665,17.16,6.73,1.879,1.062,0.788,13.49,6.27,1.787,1.057,0.777,N/A,N/A,N/A,N/A,N/A
batch_test_8549,-0.04,-2.15,1.181,1.038,0.530,23.29,10.17,1.630,1.204,0.636,18.45,9.82,1.618,1.214,0.633,N/A,N/A,N/A,N/A,N/A
batch_test_8550,-0.02,-2.15,1.191,1.034,0.600,24.12,10.83,1.935,1.362,0.751,18.45,9.98,1.855,1.346,0.728,N/A,N/A,N/A,N/A,N/A
batch_test_8551,0.05,-2.08,1.373,1.059,0.536,21.83,9.87,1.945,1.373,0.738,16.56,9.05,1.952,1.336,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_8552,-0.04,-2.17,1.387,1.056,0.717,21.11,9.03,2.058,1.267,0.866,16.57,8.47,2.042,1.272,0.861,N/A,N/A,N/A,N/A,N/A
batch_test_8553,0.03,-2.11,1.365,1.051,0.662,23.54,9.08,2.197,1.356,0.745,18.81,8.58,2.097,1.335,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_8554,-0.03,-2.13,1.160,1.028,0.673,19.80,9.12,1.774,1.235,0.752,16.76,8.70,1.770,1.249,0.757,N/A,N/A,N/A,N/A,N/A
batch_test_8555,-0.04,-2.18,1.233,1.046,0.623,19.04,8.34,1.991,1.394,0.786,14.00,7.59,1.945,1.389,0.763,N/A,N/A,N/A,N/A,N/A
batch_test_8556,0.02,-2.14,1.145,1.031,0.653,21.67,10.00,1.988,1.252,0.799,17.58,9.45,1.857,1.201,0.783,N/A,N/A,N/A,N/A,N/A
batch_test_8557,0.02,-2.10,1.227,1.020,0.739,22.26,8.87,1.878,1.230,0.815,19.07,8.36,1.854,1.131,0.807,N/A,N/A,N/A,N/A,N/A
batch_test_8558,-0.01,-2.14,1.248,1.028,0.540,19.54,7.80,1.938,1.258,0.646,15.02,7.27,1.887,1.266,0.640,N/A,N/A,N/A,N/A,N/A
batch_test_8559,-0.02,-2.14,1.216,1.040,0.609,27.88,10.88,1.715,1.295,0.743,23.31,10.53,1.729,1.291,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_8560,0.00,-2.13,1.244,1.034,0.610,18.58,7.46,1.788,1.215,0.681,15.31,7.33,1.781,1.200,0.687,N/A,N/A,N/A,N/A,N/A
batch_test_8561,-0.02,-2.16,1.275,1.026,0.622,22.34,8.63,1.823,1.356,0.793,17.93,7.99,1.724,1.286,0.781,N/A,N/A,N/A,N/A,N/A
batch_test_8562,0.02,-2.13,1.252,1.024,0.614,21.91,7.84,1.916,1.273,0.755,16.39,6.94,1.950,1.297,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_8563,-0.01,-2.11,1.331,1.047,0.692,21.39,7.95,1.956,1.386,0.830,15.44,7.28,1.888,1.307,0.815,N/A,N/A,N/A,N/A,N/A
batch_test_8564,-0.00,-2.14,1.073,1.024,0.617,21.32,9.67,1.360,1.082,0.744,18.70,9.12,1.350,1.084,0.737,N/A,N/A,N/A,N/A,N/A
batch_test_8565,-0.01,-2.14,1.443,1.045,0.677,17.87,5.99,2.087,1.388,0.800,13.10,5.47,2.036,1.393,0.788,N/A,N/A,N/A,N/A,N/A
batch_test_8566,-0.00,-2.16,1.266,1.025,0.522,22.00,9.11,1.844,1.265,0.672,15.71,8.26,1.878,1.268,0.660,N/A,N/A,N/A,N/A,N/A
batch_test_8567,0.03,-2.11,1.267,1.029,0.631,22.10,8.87,1.862,1.338,0.740,16.94,8.01,1.802,1.294,0.732,N/A,N/A,N/A,N/A,N/A
batch_test_8568,-0.03,-2.14,1.292,1.046,0.714,38.73,12.62,2.090,1.400,0.824,35.38,12.44,2.084,1.430,0.813,N/A,N/A,N/A,N/A,N/A
batch_test_8569,-0.01,-2.13,1.241,1.027,0.596,15.36,6.97,1.697,1.181,0.738,12.23,6.36,1.753,1.212,0.735,N/A,N/A,N/A,N/A,N/A
batch_test_8570,-0.00,-2.13,1.427,1.052,0.699,22.08,8.62,2.185,1.424,0.828,15.92,8.10,2.129,1.439,0.815,N/A,N/A,N/A,N/A,N/A
batch_test_8571,0.02,-2.12,1.275,1.041,0.570,23.24,7.51,1.942,1.335,0.731,16.48,7.12,1.919,1.364,0.725,N/A,N/A,N/A,N/A,N/A
batch_test_8572,-0.01,-2.16,1.432,1.054,0.685,23.29,8.73,2.053,1.365,0.816,19.29,8.19,1.924,1.307,0.790,N/A,N/A,N/A,N/A,N/A
batch_test_8573,0.00,-2.13,1.241,1.037,0.696,0.85,0.47,2.176,1.492,0.804,0.82,0.43,2.162,1.500,0.796,N/A,N/A,N/A,N/A,N/A
batch_test_8574,-0.04,-2.16,1.108,1.023,0.751,20.70,9.37,1.646,1.204,0.797,18.55,8.82,1.643,1.193,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_8575,-0.03,-2.15,1.496,1.038,0.679,21.05,8.51,1.936,1.289,0.741,15.39,7.66,1.931,1.307,0.745,N/A,N/A,N/A,N/A,N/A
batch_test_8576,-0.02,-2.16,1.295,1.030,0.649,17.69,7.49,1.779,1.190,0.731,14.13,7.10,1.784,1.210,0.739,N/A,N/A,N/A,N/A,N/A
batch_test_8577,-0.03,-2.14,1.155,1.076,0.562,19.11,8.52,1.468,1.119,0.695,15.98,8.07,1.469,1.123,0.687,N/A,N/A,N/A,N/A,N/A
batch_test_8578,0.01,-2.13,1.413,1.037,0.641,20.49,9.18,2.183,1.378,0.773,15.84,8.40,2.176,1.253,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_8579,0.00,-2.12,1.472,1.075,0.542,20.54,8.41,2.350,1.657,0.694,15.78,7.88,2.297,1.570,0.683,N/A,N/A,N/A,N/A,N/A
batch_test_8580,-0.01,-2.12,1.192,1.026,0.549,21.22,8.34,1.730,1.250,0.634,16.28,7.93,1.740,1.251,0.644,N/A,N/A,N/A,N/A,N/A
batch_test_8581,0.02,-2.12,1.293,1.035,0.641,22.65,12.19,2.187,1.346,0.717,20.76,11.82,2.195,1.463,0.723,N/A,N/A,N/A,N/A,N/A
batch_test_8582,0.00,-2.14,1.230,1.027,0.598,21.35,8.11,1.929,1.253,0.747,17.90,7.69,1.921,1.264,0.736,N/A,N/A,N/A,N/A,N/A
batch_test_8583,0.03,-2.11,1.413,1.026,0.715,21.83,9.72,2.281,1.476,0.798,20.09,9.13,2.239,1.418,0.791,N/A,N/A,N/A,N/A,N/A
batch_test_8584,0.09,-2.05,1.155,1.025,0.688,22.97,10.40,1.720,1.235,0.810,19.01,9.77,1.641,1.221,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_8585,0.04,-2.11,1.157,1.024,0.606,21.50,10.96,1.687,1.215,0.678,21.21,10.82,1.732,1.214,0.678,N/A,N/A,N/A,N/A,N/A
batch_test_8586,0.06,-2.07,1.465,1.115,0.522,36.32,15.12,1.955,1.390,0.642,30.99,14.86,1.897,1.388,0.639,N/A,N/A,N/A,N/A,N/A
batch_test_8587,-0.04,-2.17,1.257,1.036,0.540,26.04,11.07,1.830,1.289,0.682,20.89,10.62,1.810,1.316,0.679,N/A,N/A,N/A,N/A,N/A
batch_test_8588,-0.02,-2.15,1.509,1.039,0.751,19.70,8.36,2.140,1.442,0.855,16.59,7.82,2.147,1.457,0.849,N/A,N/A,N/A,N/A,N/A
batch_test_8589,-0.02,-2.15,1.262,1.022,0.621,14.96,6.02,1.687,1.143,0.702,11.51,4.92,1.706,1.146,0.699,N/A,N/A,N/A,N/A,N/A
batch_test_8590,0.07,-2.07,1.348,1.035,0.732,21.65,7.77,1.889,1.335,0.820,16.20,7.04,1.833,1.320,0.821,N/A,N/A,N/A,N/A,N/A
batch_test_8591,0.04,-2.09,1.266,1.052,0.569,24.45,10.73,2.030,1.406,0.697,18.47,10.05,1.948,1.371,0.698,N/A,N/A,N/A,N/A,N/A
batch_test_8592,-0.01,-2.11,1.281,1.032,0.646,20.76,9.47,1.900,1.255,0.743,16.07,8.46,1.855,1.253,0.731,N/A,N/A,N/A,N/A,N/A
batch_test_8593,-0.05,-2.13,1.309,1.041,0.717,19.72,7.62,2.027,1.339,0.828,13.92,7.00,2.006,1.349,0.820,N/A,N/A,N/A,N/A,N/A
batch_test_8594,0.03,-2.10,1.267,1.040,0.745,21.02,8.77,1.805,1.216,0.869,15.58,8.02,1.759,1.196,0.853,N/A,N/A,N/A,N/A,N/A
batch_test_8595,-0.02,-2.16,1.176,1.043,0.625,21.79,9.08,1.912,1.373,0.754,17.48,8.56,1.834,1.384,0.741,N/A,N/A,N/A,N/A,N/A
batch_test_8596,0.01,-2.11,1.413,1.073,0.734,20.81,9.39,2.171,1.618,0.823,14.44,8.41,2.145,1.617,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_8597,-0.02,-2.10,1.172,1.022,0.693,18.91,8.32,1.813,1.216,0.827,16.09,7.76,1.682,1.215,0.807,N/A,N/A,N/A,N/A,N/A
batch_test_8598,-0.00,-2.18,1.134,1.025,0.701,12.41,2.29,1.708,1.127,0.775,8.66,2.17,1.684,1.144,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_8599,-0.01,-2.14,1.212,1.039,0.692,22.71,9.99,1.855,1.281,0.802,21.41,9.71,1.834,1.286,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_8600,0.04,-2.07,1.438,1.113,0.720,21.81,8.83,2.168,1.477,0.850,16.77,8.14,2.096,1.470,0.841,N/A,N/A,N/A,N/A,N/A
batch_test_8601,0.01,-2.12,1.259,1.026,0.778,30.21,11.31,2.127,1.424,0.859,29.53,10.96,2.065,1.373,0.854,N/A,N/A,N/A,N/A,N/A
batch_test_8602,0.03,-2.09,1.255,1.042,0.650,21.30,8.52,1.849,1.230,0.753,16.50,8.08,1.832,1.241,0.744,N/A,N/A,N/A,N/A,N/A
batch_test_8603,-0.02,-2.14,1.899,1.111,0.457,22.66,9.92,1.857,1.417,0.638,17.94,9.17,1.884,1.440,0.626,N/A,N/A,N/A,N/A,N/A
batch_test_8604,0.01,-2.12,1.154,1.024,0.685,22.02,9.83,1.660,1.178,0.806,16.82,8.97,1.626,1.164,0.787,N/A,N/A,N/A,N/A,N/A
batch_test_8605,-0.01,-2.13,1.424,1.053,0.571,36.89,12.53,2.179,1.560,0.668,34.94,12.24,2.189,1.566,0.669,N/A,N/A,N/A,N/A,N/A
batch_test_8606,-0.03,-2.17,1.234,1.030,0.712,23.19,10.39,1.808,1.192,0.813,17.46,9.49,1.770,1.185,0.796,N/A,N/A,N/A,N/A,N/A
batch_test_8607,-0.04,-2.20,1.617,1.122,0.763,32.78,12.99,2.426,1.652,0.860,26.89,12.58,2.370,1.630,0.857,N/A,N/A,N/A,N/A,N/A
batch_test_8608,-0.02,-2.16,1.324,1.030,0.688,22.83,9.18,2.105,1.272,0.789,17.20,8.52,1.991,1.288,0.787,N/A,N/A,N/A,N/A,N/A
batch_test_8609,0.04,-2.11,1.203,1.038,0.636,22.08,8.52,1.861,1.371,0.788,15.95,7.61,1.773,1.322,0.771,N/A,N/A,N/A,N/A,N/A
batch_test_8610,-0.00,-2.11,1.307,1.053,0.696,22.85,7.33,1.941,1.380,0.799,17.69,7.01,1.976,1.358,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_8611,-0.03,-2.15,1.252,1.045,0.657,22.75,8.28,1.816,1.306,0.808,17.89,7.65,1.711,1.244,0.786,N/A,N/A,N/A,N/A,N/A
batch_test_8612,0.01,-2.12,1.161,1.033,0.518,21.59,9.20,1.679,1.265,0.651,18.48,8.83,1.711,1.279,0.648,N/A,N/A,N/A,N/A,N/A
batch_test_8613,0.02,-2.11,1.378,1.040,0.568,23.52,8.98,1.889,1.280,0.712,16.95,8.42,1.894,1.263,0.704,N/A,N/A,N/A,N/A,N/A
batch_test_8614,-0.04,-2.16,1.211,1.025,0.736,22.65,7.46,1.901,1.308,0.821,18.09,6.94,1.783,1.252,0.812,N/A,N/A,N/A,N/A,N/A
batch_test_8615,0.04,-2.08,1.349,1.032,0.664,21.85,7.84,1.833,1.266,0.835,15.95,7.27,1.838,1.248,0.817,N/A,N/A,N/A,N/A,N/A
batch_test_8616,-0.00,-2.14,1.185,1.031,0.541,20.93,8.91,2.041,1.376,0.672,17.42,8.27,1.962,1.341,0.662,N/A,N/A,N/A,N/A,N/A
batch_test_8617,0.01,-2.12,1.206,1.052,0.574,24.12,11.15,1.726,1.232,0.752,20.44,10.60,1.766,1.240,0.740,N/A,N/A,N/A,N/A,N/A
batch_test_8618,-0.01,-2.14,1.339,1.018,0.528,21.96,8.12,2.039,1.391,0.701,19.03,7.55,1.978,1.299,0.691,N/A,N/A,N/A,N/A,N/A
batch_test_8619,-0.02,-2.15,1.387,1.042,0.614,22.20,8.96,2.000,1.343,0.754,17.36,8.56,2.036,1.390,0.745,N/A,N/A,N/A,N/A,N/A
batch_test_8620,-0.04,-2.16,1.158,1.022,0.682,24.25,9.24,1.859,1.255,0.768,18.98,8.85,1.846,1.270,0.772,N/A,N/A,N/A,N/A,N/A
batch_test_8621,0.03,-2.10,1.204,1.021,0.611,19.36,5.91,1.694,1.128,0.714,14.43,5.53,1.739,1.152,0.713,N/A,N/A,N/A,N/A,N/A
batch_test_8622,0.00,-2.14,1.460,1.053,0.662,22.30,9.68,2.051,1.365,0.797,19.36,9.30,2.058,1.385,0.787,N/A,N/A,N/A,N/A,N/A
batch_test_8623,0.00,-2.10,1.266,1.031,0.670,22.27,7.97,1.762,1.277,0.803,16.34,7.49,1.775,1.302,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_8624,-0.03,-2.15,1.123,1.021,0.679,24.27,10.83,1.710,1.230,0.747,19.88,10.24,1.696,1.200,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_8625,0.02,-2.15,1.381,1.064,0.616,15.41,6.27,1.827,1.239,0.720,12.10,5.75,1.785,1.232,0.717,N/A,N/A,N/A,N/A,N/A
batch_test_8626,-0.04,-2.14,1.220,1.045,0.761,21.56,9.32,1.991,1.396,0.862,16.43,8.53,1.846,1.351,0.853,N/A,N/A,N/A,N/A,N/A
batch_test_8627,-0.02,-2.14,1.280,1.038,0.492,22.35,8.97,1.833,1.248,0.636,18.05,8.64,1.764,1.216,0.618,N/A,N/A,N/A,N/A,N/A
batch_test_8628,0.01,-2.09,1.210,1.032,0.637,21.84,7.46,1.806,1.252,0.775,15.04,7.15,1.833,1.270,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_8629,-0.03,-2.13,1.191,1.031,0.593,20.28,10.44,1.844,1.262,0.731,16.84,9.69,1.794,1.258,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_8630,-0.05,-2.16,1.176,1.042,0.568,18.94,9.17,1.981,1.367,0.729,16.05,8.53,1.889,1.332,0.718,N/A,N/A,N/A,N/A,N/A
batch_test_8631,0.03,-2.10,1.125,1.026,0.566,21.45,9.33,1.505,1.108,0.722,16.94,8.86,1.512,1.115,0.702,N/A,N/A,N/A,N/A,N/A
batch_test_8632,0.03,-2.11,1.294,1.035,0.713,19.69,8.51,1.912,1.296,0.831,15.41,7.95,1.925,1.291,0.829,N/A,N/A,N/A,N/A,N/A
batch_test_8633,-0.02,-2.16,1.382,1.042,0.705,21.10,7.39,1.827,1.222,0.836,16.07,7.14,1.882,1.241,0.825,N/A,N/A,N/A,N/A,N/A
batch_test_8634,0.02,-2.12,1.351,1.036,0.628,21.43,8.79,1.977,1.358,0.760,15.46,7.94,1.961,1.306,0.751,N/A,N/A,N/A,N/A,N/A
