Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_8704,0.5609849246085521,1.889,1.258,0.738,8.91,18.49
batch_test_2612,0.5609629801846371,1.706,1.199,0.699,9.95,21.42
batch_test_2985,0.560903493412587,1.777,1.289,0.85,8.78,21.62
batch_test_5906,0.5609030640851324,1.636,1.185,0.73,9.53,21.97
batch_test_5588,0.5608971902426216,1.966,1.298,0.858,11.18,28.34
batch_test_7536,0.5608138260471486,2.037,1.178,0.689,2.87,17.5
batch_test_1059,0.5608052862319883,1.891,1.272,0.714,8.55,19.38
batch_test_8737,0.5607953309578583,1.951,1.346,0.809,9.19,22.97
batch_test_6558,0.5607635566614589,2.142,1.303,0.868,9.35,21.48
batch_test_3481,0.5607577983553751,2.079,1.329,0.834,7.7,16.16
batch_test_665,0.560747404516774,2.054,1.377,0.727,9.72,21.76
batch_test_5493,0.5607450457949118,1.899,1.115,0.7,8.46,17.45
batch_test_6506,0.5606847403231828,1.869,1.312,0.804,7.57,22.66
batch_test_4586,0.5606757671394489,1.847,1.232,0.727,6.58,16.55
batch_test_9575,0.5606182349054071,1.92,1.233,0.709,5.86,14.67
batch_test_773,0.5605963073620148,1.936,1.34,0.853,7.8,22.92
batch_test_1902,0.5605882044963145,2.044,1.279,0.842,7.67,20.14
batch_test_5386,0.560577382363219,1.87,1.186,0.472,10.96,27.91
batch_test_3008,0.5605729500819232,1.927,1.231,0.808,6.02,18.47
batch_test_9729,0.560565901184831,1.772,1.183,0.783,9.14,22.08
batch_test_9807,0.5605601410355168,2.131,1.389,0.799,8.14,19.4
batch_test_7520,0.5605551893766219,2.234,1.487,0.831,9.06,22.41
batch_test_7430,0.5605231542945576,1.989,1.096,0.652,8.57,18.55
batch_test_7219,0.5605155518040997,1.891,1.23,0.692,7.76,18.88
batch_test_2435,0.5604965023974842,1.778,1.199,0.796,10.27,25.26
batch_test_7221,0.5604827480044137,2.087,1.375,0.852,9.53,23.84
batch_test_1311,0.5604781222691704,1.905,1.318,0.853,7.3,24.42
batch_test_6786,0.5604566777642515,1.693,1.145,0.739,7.52,19.2
batch_test_7074,0.5603554029451703,1.998,1.282,0.766,9.88,20.41
batch_test_5389,0.5603347387908085,1.48,1.078,0.689,9.31,20.55
batch_test_5740,0.5603329700696308,1.673,1.242,0.746,8.06,23.86
batch_test_6645,0.5603057704775792,2.079,1.304,0.76,8.77,26.24
batch_test_9562,0.5603056329686984,2.116,1.387,0.874,7.39,14.31
batch_test_4935,0.560266511150937,1.633,1.169,0.771,7.04,14.56
batch_test_2310,0.560264260199353,1.738,1.203,0.754,8.66,21.77
batch_test_1530,0.5602503859756013,1.902,1.256,0.742,8.87,20.2
batch_test_8391,0.5602188499785253,1.933,1.373,0.707,7.63,20.05
batch_test_7139,0.5602133282726343,1.978,1.3,0.815,8.25,21.51
batch_test_2900,0.5602032140460149,2.354,1.408,0.783,7.49,17.25
batch_test_7263,0.5601913304630524,1.813,1.296,0.798,7.8,20.49
batch_test_6052,0.5601891310790853,1.634,1.186,0.679,10.83,24.15
batch_test_8234,0.5601858879066552,1.562,1.131,0.772,7.95,20.64
batch_test_9898,0.5601657071106877,2.033,1.276,0.825,7.78,20.41
batch_test_1216,0.5601444129505629,2.182,1.356,0.837,8.44,21.98
batch_test_7056,0.5601004606648626,1.779,1.47,0.774,7.26,21.48
batch_test_095,0.5600915198138448,1.738,1.267,0.844,9.06,24.12
batch_test_8450,0.560057531334163,1.985,1.308,0.727,10.17,22.86
batch_test_7260,0.5600466984302966,1.792,1.209,0.809,7.03,21.11
batch_test_4933,0.5600332463008516,2.187,1.454,0.752,8.06,20.05
batch_test_8545,0.5600205712446328,1.858,1.309,0.734,8.17,17.24
batch_test_8416,0.5600003886127708,1.774,1.204,0.82,6.37,15.05
batch_test_2957,0.559976651456208,1.823,1.273,0.761,10.21,20.27
batch_test_3144,0.5599107037522804,1.868,1.2,0.827,6.56,19.03
batch_test_8082,0.5599075601229814,1.655,1.182,0.769,9.52,22.22
batch_test_2845,0.5598964088694681,1.716,1.256,0.809,10.98,24.31
batch_test_7253,0.5598842237671188,2.069,1.421,0.712,9.25,21.04
batch_test_4334,0.559850102526169,2.0,1.282,0.691,8.14,22.42
batch_test_8614,0.5598131151793866,1.901,1.308,0.821,7.46,22.65
batch_test_7041,0.5597950293286122,1.583,1.176,0.732,9.45,23.2
batch_test_908,0.5597836579804869,1.784,1.264,0.729,6.4,19.03
batch_test_9295,0.5597345828120001,1.647,1.146,0.776,6.7,16.42
batch_test_1091,0.5596828208302745,1.949,1.381,0.759,7.83,24.15
batch_test_8798,0.5596815703683518,1.835,1.304,0.859,10.27,31.95
batch_test_1528,0.5596813976117818,1.72,1.195,0.77,8.67,24.51
batch_test_1767,0.5596506686750348,1.884,1.306,0.812,9.69,22.84
batch_test_620,0.5596454850080149,1.704,1.204,0.853,7.93,23.09
batch_test_8577,0.5596295417343714,1.468,1.119,0.695,8.52,19.11
batch_test_7847,0.5596291232497363,1.813,1.337,0.8,10.06,23.0
batch_test_6153,0.5596206370725291,1.654,1.263,0.647,9.49,21.5
batch_test_8072,0.5595773067442668,1.64,1.193,0.759,7.07,21.21
batch_test_6453,0.5595753269746152,1.697,1.283,0.608,8.9,19.43
batch_test_4666,0.5595714364517089,1.753,1.225,0.798,7.22,20.64
batch_test_3906,0.5595592713180552,2.107,1.353,0.868,6.86,15.73
batch_test_217,0.559538244034829,1.884,1.172,0.755,9.78,21.03
batch_test_6404,0.5595337236935773,2.088,1.254,0.675,6.04,17.3
batch_test_6007,0.5595334963843696,1.746,1.305,0.717,9.67,19.85
batch_test_171,0.5595256214348122,1.868,1.233,0.887,7.6,18.59
batch_test_8146,0.559512571719388,1.82,1.235,0.777,8.16,20.12
batch_test_386,0.5595097501900756,1.786,1.191,0.79,8.82,23.37
batch_test_5223,0.5594896134498768,1.686,1.108,0.646,13.1,44.57
batch_test_3132,0.5594858676898952,1.926,1.284,0.822,7.17,16.78
batch_test_4290,0.5594179976386708,1.893,1.226,0.763,6.96,16.67
batch_test_4877,0.5594151265678818,2.005,1.333,0.711,8.83,19.15
batch_test_6459,0.5594006893394197,2.025,1.416,0.821,10.61,23.04
batch_test_1547,0.5594000312210651,1.949,1.301,0.779,7.08,20.3
batch_test_9901,0.5593962863651523,2.061,1.358,0.826,6.74,17.93
batch_test_7085,0.5593741074476337,1.74,1.15,0.83,8.73,21.49
batch_test_8685,0.5593634250363679,1.818,1.239,0.791,10.35,22.48
batch_test_9431,0.5593477432652941,1.879,1.249,0.825,8.38,21.21
batch_test_4848,0.5593371674304127,1.831,1.251,0.839,10.4,30.21
batch_test_3831,0.5593343671065585,2.036,1.259,0.863,8.68,23.58
batch_test_5352,0.5593220782570862,1.831,1.256,0.634,5.58,23.2
batch_test_4203,0.5593096061419603,1.708,1.204,0.722,6.46,18.7
batch_test_8644,0.5592827590252032,1.677,1.228,0.764,10.0,23.07
batch_test_1629,0.5592467661372543,1.748,1.265,0.713,9.31,23.62
batch_test_1509,0.5592459555180184,1.638,1.239,0.716,8.91,22.38
batch_test_5883,0.5592225767994339,1.81,1.229,0.86,6.81,20.64
batch_test_6479,0.5592200650095294,1.855,1.235,0.673,9.86,19.35
batch_test_1749,0.559214424884494,1.883,1.307,0.721,8.95,22.39
batch_test_8762,0.5592064117660076,1.679,1.236,0.77,8.82,21.52
batch_test_8548,0.5591986174810596,1.879,1.062,0.788,6.73,17.16
batch_test_5255,0.55918548274357,1.98,1.312,0.759,8.61,19.59
batch_test_6540,0.559180473854602,1.507,1.139,0.655,11.13,22.78
batch_test_9662,0.5591537668584239,1.903,1.155,0.595,10.76,24.17
batch_test_5297,0.5591471158003526,2.062,1.341,0.845,7.13,16.43
batch_test_3198,0.5591463075975275,1.816,1.392,0.739,8.34,19.94
batch_test_2568,0.559146208363811,1.956,1.393,0.809,8.71,21.0
batch_test_4934,0.5591388645674902,2.184,1.357,0.649,7.18,21.67
batch_test_7302,0.5591363530507187,1.585,1.113,0.533,9.86,20.23
batch_test_821,0.5591070782629983,1.787,1.281,0.84,9.08,24.49
batch_test_7096,0.5591032188326376,1.747,1.259,0.807,8.2,21.93
batch_test_7398,0.5590602472869917,1.777,1.269,0.784,7.35,19.55
batch_test_9754,0.5590577293174909,1.857,1.268,0.821,12.92,26.31
batch_test_1985,0.5590500838787926,1.927,1.319,0.789,9.12,21.38
batch_test_3513,0.5589980703228242,1.689,1.206,0.823,6.95,17.38
batch_test_072,0.5589551026051789,1.414,1.118,0.693,10.31,23.36
batch_test_9728,0.5589472303927066,1.891,1.303,0.833,8.98,22.55
batch_test_5670,0.5589425166442988,1.731,1.27,0.758,8.18,19.48
batch_test_9681,0.5588252086194552,1.868,1.191,0.784,12.02,24.79
batch_test_3370,0.558813669076057,2.078,1.132,0.547,8.43,16.22
batch_test_6928,0.5588113251689497,1.933,1.266,0.8,8.28,20.81
batch_test_1449,0.5588034088241662,1.877,1.321,0.784,8.25,25.53
batch_test_569,0.5587976673868125,1.954,1.348,0.804,8.58,15.86
batch_test_9383,0.5587545366709301,1.935,1.224,0.749,9.06,20.28
batch_test_6437,0.5587383749234388,1.699,1.146,0.754,8.52,22.23
batch_test_6175,0.5586391638979584,1.776,1.239,0.792,8.2,21.48
batch_test_6996,0.5586370975681565,1.854,1.236,0.703,9.86,19.81
batch_test_8751,0.5586243751109645,1.974,1.362,0.836,7.47,22.77
batch_test_2955,0.5585919552900755,2.163,1.358,0.834,9.5,20.32
batch_test_2142,0.5585860778720795,1.912,1.194,0.83,7.79,21.17
batch_test_2253,0.558582779054787,2.036,1.312,0.874,8.14,19.92
batch_test_5006,0.5585617860665358,1.783,1.233,0.879,8.26,19.71
batch_test_5406,0.5585528091892762,1.586,1.176,0.683,8.72,20.82
batch_test_2510,0.5585096896560418,1.52,1.134,0.639,9.81,26.02
batch_test_3517,0.5584943432473188,1.819,1.257,0.789,8.73,19.68
batch_test_8654,0.5584666447268347,1.933,1.233,0.728,7.75,14.86
batch_test_9338,0.558435860964278,1.647,1.188,0.723,8.33,19.82
batch_test_1852,0.5583830420120668,2.274,1.515,0.869,8.37,20.62
batch_test_643,0.5583813818527152,1.322,1.074,0.663,9.02,25.08
batch_test_3599,0.5583806121957084,1.74,1.219,0.69,10.75,22.66
batch_test_5561,0.5583693019955444,1.845,1.251,0.801,7.61,19.96
batch_test_3116,0.5583524550789145,1.815,1.273,0.671,7.75,21.55
batch_test_5592,0.5583481515749659,1.701,1.223,0.83,8.82,22.8
batch_test_6564,0.5583426493691437,1.815,1.215,0.851,8.67,19.49
batch_test_6279,0.5583150826415902,1.637,1.185,0.733,10.88,22.67
batch_test_5345,0.5583129644343767,1.712,1.216,0.596,10.12,23.47
batch_test_533,0.558310507315242,1.657,1.15,0.608,8.87,23.0
batch_test_9327,0.5582704703779745,1.907,1.273,0.754,9.65,20.52
batch_test_3726,0.558255666099272,1.772,1.273,0.782,7.82,21.11
batch_test_4956,0.5582542290978952,1.839,1.221,0.864,8.05,23.35
batch_test_7151,0.5582359570309113,1.591,1.189,0.814,8.12,21.54
batch_test_5138,0.5582110874876623,1.789,1.227,0.715,10.05,23.93
batch_test_7441,0.5581894873241222,1.712,1.225,0.594,10.59,23.9
batch_test_4486,0.5581455858627183,1.992,1.401,0.849,10.25,20.54
batch_test_7024,0.5581355692385251,1.939,1.095,0.825,8.52,19.6
batch_test_1884,0.5581157566146302,1.938,1.36,0.811,8.61,19.92
batch_test_5566,0.5580839398166548,1.591,1.131,0.648,8.12,15.7
batch_test_3121,0.5580780548459086,1.757,1.228,0.804,8.41,21.06
batch_test_9552,0.5580451965944841,1.871,1.319,0.592,7.8,16.51
batch_test_2764,0.558042504579236,1.763,1.256,0.866,8.87,22.69
batch_test_2405,0.5580171917392017,1.76,1.23,0.774,7.77,20.44
batch_test_311,0.5580107452532908,1.659,1.193,0.789,10.38,22.83
batch_test_498,0.5579918700152744,1.876,1.293,0.812,7.89,19.34
batch_test_1790,0.5579530538545149,1.679,1.18,0.861,8.53,22.49
batch_test_447,0.5579502932043772,2.171,1.435,0.785,8.5,19.91
batch_test_2650,0.5579411231456828,1.766,1.238,0.74,10.11,22.59
batch_test_3621,0.5579406008432859,1.859,1.222,0.761,5.94,14.94
batch_test_7855,0.5579070838325288,1.875,1.237,0.747,6.93,18.75
batch_test_3940,0.5578978016628462,2.186,1.514,0.846,8.42,22.48
batch_test_545,0.557878977802285,1.673,1.277,0.688,9.73,20.0
batch_test_373,0.5577949285264164,1.508,1.198,0.7,9.67,21.34
batch_test_5972,0.5577830429462696,1.759,1.204,0.741,6.25,13.87
batch_test_802,0.5577712578184795,1.706,1.21,0.825,7.9,19.64
batch_test_9187,0.5577562184723975,1.784,1.263,0.791,8.82,20.08
batch_test_3860,0.5577542511322545,1.718,1.128,0.719,9.53,22.38
batch_test_6979,0.5577214631692222,1.848,1.217,0.832,7.53,21.35
batch_test_1156,0.5577005906964307,1.741,1.302,0.741,6.1,12.14
batch_test_4962,0.5576525470608085,2.006,1.308,0.696,8.1,17.73
batch_test_8157,0.5576202069936793,1.795,1.124,0.763,8.67,23.13
batch_test_7852,0.557575548550298,2.051,1.385,0.809,8.53,21.02
batch_test_5324,0.557538225363523,1.63,1.139,0.774,9.68,21.06
batch_test_1300,0.557478965838283,1.795,1.239,0.47,10.99,22.07
batch_test_4523,0.5574783791877652,1.756,1.237,0.832,8.99,19.98
batch_test_7477,0.5574461098158534,2.007,1.358,0.829,8.93,21.39
batch_test_7524,0.5574283136771054,1.86,1.284,0.819,7.37,17.13
batch_test_2443,0.5573760869948945,1.724,1.217,0.807,8.35,20.62
batch_test_3680,0.5573750175796259,1.732,1.225,0.719,8.06,22.87
batch_test_2963,0.5573590583192445,1.732,1.242,0.624,7.21,14.46
batch_test_3344,0.5573503118963387,2.048,1.321,0.799,8.08,17.69
batch_test_4249,0.5573143002695189,1.929,1.395,0.841,8.23,20.08
batch_test_824,0.557312022003869,1.465,1.137,0.714,7.21,21.87
batch_test_5833,0.5573084729741734,1.813,1.253,0.767,8.17,20.06
batch_test_5622,0.5572895221504742,1.816,1.142,0.82,6.53,17.29
batch_test_9265,0.5572862238332785,1.475,1.093,0.679,9.75,24.09
batch_test_5433,0.5572766800757191,1.937,1.269,0.777,8.35,20.12
batch_test_3990,0.5572740644731934,1.756,1.25,0.689,11.84,23.15
batch_test_754,0.5572679551697454,1.816,1.264,0.752,6.37,14.78
batch_test_7825,0.5572374558075488,1.709,1.214,0.79,9.49,22.36
batch_test_1809,0.5572248818945367,1.926,1.208,0.815,7.87,17.65
batch_test_9297,0.5572164729024386,1.893,1.3,0.853,8.96,21.46
batch_test_6030,0.5572158925159212,1.642,1.226,0.725,9.28,19.81
batch_test_1085,0.5572110740325388,1.845,1.297,0.764,11.88,24.55
batch_test_418,0.5571254874641861,1.77,1.285,0.78,6.85,15.17
batch_test_6372,0.5570730276405976,1.68,1.19,0.755,10.76,27.42
batch_test_2842,0.5570605534594077,1.472,1.084,0.693,11.17,26.42
batch_test_5019,0.5570229013961526,1.724,1.253,0.816,8.63,20.98
batch_test_7731,0.5569918846459921,1.887,1.189,0.746,7.35,21.33
batch_test_4799,0.5569594278972612,1.766,1.247,0.753,8.65,19.83
batch_test_3895,0.556958538274927,1.777,1.137,0.673,8.36,19.36
batch_test_6775,0.556914326593733,2.143,1.338,0.903,7.89,20.35
batch_test_7891,0.5568987020284296,1.955,1.228,0.791,6.35,15.8
batch_test_5303,0.55685377540892,2.179,1.284,0.866,7.44,16.71
batch_test_6043,0.5568328849114458,1.824,1.17,0.649,5.36,15.71
batch_test_4660,0.5568293860149094,1.586,1.175,0.781,8.51,19.15
batch_test_424,0.5568060934335026,1.805,1.189,0.776,8.96,21.98
batch_test_7090,0.5567984732879959,1.565,1.181,0.821,8.76,23.61
batch_test_4881,0.5567974280084115,1.61,1.219,0.736,8.14,23.56
batch_test_2392,0.5567947969213929,2.071,1.316,0.808,9.18,19.62
batch_test_5054,0.5567783736860897,1.899,1.161,0.692,11.32,26.04
batch_test_064,0.5567637827239967,1.806,1.321,0.811,8.95,21.24
batch_test_4480,0.5567450222220217,2.228,1.417,0.747,8.04,19.88
batch_test_8669,0.5567448503682463,1.827,1.168,0.778,8.08,17.99
batch_test_5181,0.5567253206813939,1.937,1.341,0.851,7.95,19.9
batch_test_8470,0.556711324722069,1.979,1.283,0.773,9.11,21.8
batch_test_6361,0.5567101968536141,1.772,1.274,0.781,7.78,20.36
batch_test_3014,0.5567021686578594,1.787,1.218,0.795,8.4,20.28
batch_test_932,0.5566838261391582,1.961,1.212,0.479,12.56,34.15
batch_test_9758,0.5566423351935981,1.487,1.104,0.551,12.06,25.27
batch_test_3159,0.5565860821859527,1.666,1.176,0.747,9.48,20.34
batch_test_6293,0.5565824253217339,1.744,1.234,0.678,8.63,20.51
batch_test_4760,0.5565474099590272,1.91,1.356,0.84,7.28,17.3
batch_test_1373,0.5565397831170164,2.154,1.315,0.778,9.06,20.57
batch_test_1067,0.5565169313988367,1.685,1.231,0.625,9.36,21.13
batch_test_9359,0.5564330014176812,1.669,1.192,0.64,10.36,22.54
batch_test_8655,0.5564168560916141,1.576,1.156,0.704,9.9,22.52
batch_test_1243,0.5564119935657786,1.66,1.194,0.744,8.84,20.31
batch_test_8443,0.5563746084728622,2.286,1.236,0.769,8.95,20.74
batch_test_1469,0.5563699265377844,2.039,1.34,0.79,9.26,22.17
batch_test_1824,0.5563269512953986,2.186,1.378,0.856,6.71,12.52
batch_test_3799,0.5563034840821424,2.031,1.272,0.789,10.93,22.26
batch_test_7200,0.5562953343132797,1.72,1.233,0.77,8.1,25.18
batch_test_2092,0.5562932420529323,1.668,1.157,0.792,10.09,23.22
batch_test_4501,0.5562797443850227,1.862,1.3,0.89,8.03,21.35
batch_test_3783,0.5562543956988518,1.607,1.169,0.804,8.79,21.47
batch_test_5271,0.5561631365221914,1.8,1.284,0.73,10.19,22.86
batch_test_7827,0.556147141506706,2.017,1.218,0.767,7.98,20.76
batch_test_8121,0.5561415479962812,1.55,1.153,0.739,9.7,22.51
batch_test_5252,0.5561300525336224,1.852,1.264,0.769,13.06,25.36
batch_test_5747,0.5561083121906772,1.438,1.106,0.694,9.22,22.15
batch_test_1825,0.5560836780979269,1.542,1.116,0.687,10.01,21.28
batch_test_1990,0.5560796724503166,1.773,1.279,0.788,10.88,25.49
batch_test_5888,0.5560540488169256,1.887,1.303,0.821,7.86,19.53
batch_test_4345,0.5560480159195985,1.871,1.252,0.752,7.97,19.89
batch_test_3277,0.5560336376385024,1.683,1.228,0.642,8.62,20.67
batch_test_9920,0.5560292953146859,1.89,1.216,0.786,7.47,19.56
batch_test_2888,0.5559470026562723,1.746,1.248,0.773,8.52,23.8
batch_test_1043,0.5559440582788422,1.98,1.205,0.867,7.45,18.9
batch_test_9193,0.5559355279772922,2.079,1.357,0.725,8.6,17.66
batch_test_6262,0.5559134373381714,1.754,1.12,0.79,5.94,15.91
batch_test_9168,0.5558983885870887,1.577,1.182,0.732,9.83,21.04
batch_test_8351,0.5558864775556027,1.702,1.183,0.704,9.48,20.1
batch_test_5713,0.5558591985672094,1.829,1.26,0.814,8.29,23.51
batch_test_5640,0.5557875918492842,2.815,1.928,0.893,9.27,19.13
batch_test_9419,0.5557769729594189,1.758,1.277,0.772,11.66,25.26
batch_test_4514,0.5557441491367426,1.73,1.193,0.801,8.34,19.89
batch_test_4453,0.5556591805548176,1.879,1.223,0.786,8.53,20.9
batch_test_6738,0.555642273374215,1.667,1.165,0.604,9.73,20.4
batch_test_728,0.5556283533878354,1.758,1.23,0.791,10.15,20.53
batch_test_5253,0.5556042751422453,1.889,1.23,0.887,7.3,15.8
batch_test_4070,0.5555965154626674,1.843,1.264,0.771,7.89,23.91
batch_test_6729,0.555587961511455,1.779,1.285,0.788,7.13,22.08
batch_test_977,0.5555667374058582,2.015,1.351,0.781,7.44,21.45
batch_test_4469,0.5555512919164628,1.509,1.14,0.669,8.71,23.86
batch_test_509,0.5555065998937616,1.574,1.202,0.726,9.34,22.51
batch_test_5483,0.555486840438653,1.465,1.099,0.745,9.09,20.51
batch_test_6430,0.5554827450320744,2.096,1.329,0.786,8.77,20.93
batch_test_4874,0.5554613065685798,1.799,1.22,0.765,8.69,22.54
batch_test_9948,0.5554059650993374,1.847,1.292,0.832,8.58,23.43
batch_test_1172,0.5554012574142547,1.798,1.234,0.801,7.42,19.02
batch_test_2236,0.5552933500256838,2.042,1.276,0.831,7.71,21.13
batch_test_6291,0.5552930523437306,1.645,1.18,0.758,8.96,20.35
batch_test_5333,0.5552902502729089,1.709,1.235,0.71,7.94,18.23
batch_test_7132,0.5552449950869687,2.175,1.351,0.859,8.42,20.68
batch_test_7533,0.5552243292027421,1.932,1.277,0.752,8.35,21.5
batch_test_4680,0.5552036558514433,2.111,1.233,0.835,9.79,20.13
batch_test_7900,0.555201238915362,1.775,1.235,0.756,7.66,18.07
batch_test_1033,0.5551827777458518,1.769,1.259,0.86,8.69,26.01
batch_test_2155,0.5551674732648215,1.588,1.175,0.718,10.94,27.5
batch_test_174,0.5551428267923157,1.69,1.184,0.741,8.46,21.76
batch_test_5659,0.5551197489872676,1.732,1.268,0.744,8.39,20.04
batch_test_8334,0.5550797694849761,1.764,1.187,0.811,8.5,19.63
batch_test_7724,0.5550612655043433,1.826,1.274,0.747,10.42,20.29
batch_test_5425,0.5549826029573213,2.046,1.26,0.799,8.42,16.19
batch_test_4257,0.5549702038951787,1.812,1.276,0.723,6.16,14.51
batch_test_2880,0.5548635759104068,2.065,1.317,0.698,5.84,16.98
batch_test_8769,0.5548619277334363,1.75,1.202,0.835,7.61,22.23
batch_test_3581,0.554858001916101,1.925,1.172,0.824,8.5,20.51
batch_test_2815,0.5548521790471537,1.839,1.238,0.759,7.42,17.55
batch_test_5765,0.5548362106488225,1.848,1.366,0.801,5.74,11.65
batch_test_5846,0.5548235262963712,1.639,1.18,0.777,8.65,20.14
batch_test_3011,0.5547952177904616,1.782,1.155,0.748,10.25,21.37
batch_test_9337,0.5547906135210513,1.614,1.121,0.693,7.01,15.16
batch_test_7159,0.554787921858196,2.062,1.394,0.841,9.51,22.99
batch_test_5415,0.5547877402602898,1.802,1.242,0.793,6.91,15.82
batch_test_7728,0.5547852355680305,1.823,1.248,0.745,9.72,23.43
batch_test_1349,0.5547783504807093,1.759,1.269,0.747,7.64,17.65
batch_test_8811,0.5547478610155394,2.043,1.353,0.675,8.08,16.76
batch_test_989,0.5547087469600517,1.814,1.201,0.783,6.66,18.26
batch_test_2010,0.5547067205342353,2.03,1.281,0.742,7.13,18.17
batch_test_8397,0.5546957515016839,1.785,1.279,0.58,10.73,26.57
batch_test_2969,0.5546731061303828,1.462,1.108,0.755,10.14,23.02
batch_test_9867,0.5546724078601126,1.895,1.301,0.778,9.35,25.37
batch_test_6281,0.5546608336131919,1.679,1.219,0.74,9.11,18.88
batch_test_8590,0.5546518397951787,1.889,1.335,0.82,7.77,21.65
batch_test_8282,0.5546099442309032,2.046,1.334,0.681,7.32,18.39
batch_test_730,0.5545939776533909,1.625,1.158,0.825,8.18,20.53
batch_test_4886,0.5545914076393688,1.767,1.225,0.706,6.49,18.58
batch_test_7830,0.5545792436925547,1.66,1.21,0.701,9.08,21.66
batch_test_826,0.5545740613037137,1.807,1.206,0.83,7.42,20.72
batch_test_6393,0.5545674653440543,1.774,1.17,0.779,6.67,17.26
batch_test_2638,0.5545641841074792,1.822,1.24,0.807,6.98,21.73
batch_test_4137,0.5545588115137982,1.412,1.105,0.702,9.97,23.37
batch_test_4696,0.5545047125233665,1.823,1.275,0.749,7.19,16.8
batch_test_8516,0.5544195544998317,1.787,1.208,0.803,7.8,21.74
batch_test_4051,0.5543560471038584,1.873,1.183,0.8,6.18,16.31
batch_test_3961,0.5543421345525232,1.702,1.197,0.78,8.26,17.13
batch_test_119,0.5543380631767918,1.872,1.268,0.841,8.06,22.67
batch_test_365,0.5543378456398516,1.787,1.218,0.831,7.36,21.39
batch_test_1890,0.5543350479472325,2.046,1.23,0.801,9.03,22.9
batch_test_955,0.554329864019339,1.8,1.289,0.775,11.48,22.88
batch_test_8692,0.5543182706302132,1.967,1.349,0.65,7.98,25.45
batch_test_9232,0.5543093091396274,1.707,1.303,0.841,7.55,23.61
batch_test_4722,0.554306046565893,1.959,1.282,0.77,7.5,23.21
batch_test_5320,0.5542846966882675,1.908,1.297,0.793,11.48,23.22
batch_test_1394,0.5542496596340613,1.802,1.314,0.693,9.68,23.02
batch_test_4440,0.5542340036739739,2.102,1.16,0.801,8.76,23.44
batch_test_5756,0.5542011302466118,1.861,1.209,0.779,9.01,19.93
batch_test_5543,0.5541861290122836,1.545,1.151,0.725,11.19,24.52
batch_test_3550,0.5541444509505664,1.857,1.245,0.72,8.32,22.19
batch_test_690,0.5541211142129325,1.718,1.283,0.746,8.44,21.14
batch_test_9432,0.5540969079215421,1.787,1.311,0.768,7.74,23.75
batch_test_3331,0.5540537817155112,1.646,1.204,0.78,9.26,24.23
batch_test_708,0.5540331375438806,1.701,1.271,0.811,13.01,25.41
batch_test_3626,0.5540100180079273,1.906,1.26,0.753,6.73,16.32
batch_test_1692,0.5539857100533572,2.12,1.366,0.844,7.73,14.02
batch_test_8535,0.5539497892997335,1.927,1.108,0.759,6.88,15.94
batch_test_7262,0.5539283401045709,1.955,1.296,0.734,7.17,17.81
batch_test_2188,0.5539235089356491,1.742,1.25,0.776,7.9,21.77
batch_test_478,0.5539177071744532,1.739,1.214,0.795,7.74,21.34
batch_test_3327,0.5538974233650081,1.843,1.164,0.767,8.98,20.86
batch_test_8210,0.5538941881079802,1.54,1.141,0.691,8.9,22.04
batch_test_5066,0.5538734047692117,1.915,1.29,0.706,6.58,15.1
batch_test_9024,0.5538642580467181,1.858,1.293,0.809,8.33,23.09
batch_test_8220,0.5538512921837857,1.729,1.203,0.724,9.62,21.89
batch_test_8973,0.5538411417183682,1.762,1.198,0.731,7.0,17.81
batch_test_6949,0.5538269160062504,1.69,1.245,0.778,9.14,22.17
batch_test_8711,0.5538047194540174,1.937,1.273,0.802,6.77,19.46
batch_test_9578,0.5537091775407176,2.012,1.102,0.766,8.5,21.74
batch_test_9676,0.5537029557613543,1.492,1.152,0.757,9.59,23.6
batch_test_2467,0.5536762343302164,2.068,1.263,0.812,7.91,22.28
batch_test_5292,0.5536539979870408,2.103,1.348,0.737,9.98,22.07
batch_test_6397,0.5536473780101078,2.23,1.25,0.499,9.16,20.0
batch_test_8937,0.5536193854358603,1.986,1.289,0.816,11.68,20.62
batch_test_3601,0.5536042573896557,1.586,1.167,0.727,9.32,24.09
batch_test_5237,0.5535952595400717,1.966,1.198,0.799,6.92,24.23
batch_test_9636,0.5535616260675496,1.673,1.179,0.775,6.6,17.52
batch_test_5146,0.553531804823383,1.984,1.359,0.762,7.06,22.0
batch_test_8431,0.5534651058483641,1.899,1.321,0.73,5.44,11.0
batch_test_8377,0.553427988576434,1.984,1.387,0.735,10.91,19.22
batch_test_5810,0.5534159038505336,1.759,1.251,0.746,6.21,18.12
batch_test_4446,0.5534135004693653,1.61,1.168,0.745,8.7,22.61
batch_test_3606,0.5533880253871862,1.944,1.206,0.659,9.59,22.39
batch_test_325,0.5533778706975203,2.088,1.226,0.67,3.76,9.58
batch_test_7800,0.5533680224199237,1.785,1.26,0.821,8.36,21.63
batch_test_8235,0.5533239660196565,1.719,1.269,0.572,9.54,20.06
batch_test_2631,0.5533190880633172,1.983,1.276,0.896,8.3,17.93
batch_test_9066,0.553268137957537,1.861,1.312,0.624,10.38,22.5
batch_test_3983,0.5532204909435292,1.971,1.323,0.802,8.83,21.26
