Run_ID,Performance_Score,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,Gauss_SINR,Gauss_SIR
batch_test_3527,0.5656608317869761,1.599,1.149,0.667,9.27,16.94
batch_test_5066,0.5656273290054524,1.943,1.308,0.71,6.21,11.28
batch_test_7168,0.5656231196021356,1.623,1.179,0.697,7.02,18.1
batch_test_8510,0.5655736540293305,1.739,1.258,0.859,7.94,18.86
batch_test_4275,0.5655014386081568,1.687,1.199,0.704,7.33,15.7
batch_test_2264,0.5654956025231022,2.026,1.204,0.686,8.12,14.86
batch_test_1148,0.5654850374881908,1.844,1.226,0.716,7.19,15.6
batch_test_8326,0.5654702154214225,1.88,1.268,0.794,7.03,16.7
batch_test_9249,0.5654092511284068,1.978,1.309,0.808,7.77,17.27
batch_test_2410,0.5653992673106285,1.733,1.314,0.731,9.27,18.46
batch_test_3350,0.5653923841169477,1.848,1.34,0.819,6.42,12.68
batch_test_2042,0.5653726692666285,1.759,1.203,0.622,9.04,16.15
batch_test_3592,0.5653671600241239,1.481,1.133,0.76,8.78,19.15
batch_test_3777,0.5653624468866598,1.903,1.256,0.717,7.55,15.63
batch_test_5223,0.5653406510334751,1.684,1.106,0.655,12.84,43.47
batch_test_1699,0.5653396794631009,1.933,1.199,0.833,9.26,19.12
batch_test_7990,0.5653395540546329,1.838,1.19,0.77,7.66,14.63
batch_test_5329,0.5653325364810675,1.74,1.203,0.775,8.55,15.85
batch_test_6567,0.5653278606055716,1.644,1.183,0.668,8.76,16.9
batch_test_2626,0.5653239904173849,1.772,1.401,0.789,9.77,19.8
batch_test_7518,0.5653089616309682,1.859,1.21,0.707,9.1,16.61
batch_test_8537,0.5652877814703442,1.929,1.278,0.786,6.12,12.16
batch_test_1599,0.5652357609716087,1.729,1.23,0.722,11.98,20.75
batch_test_1371,0.5652139868828521,1.782,1.157,0.654,7.98,13.8
batch_test_6072,0.5652064808209857,1.645,1.143,0.627,6.1,13.62
batch_test_2981,0.5652032581198257,1.777,1.273,0.758,7.96,15.48
batch_test_8794,0.5651654272751113,1.938,1.363,0.775,7.55,18.24
batch_test_4448,0.5651491886313909,1.835,1.32,0.813,7.77,16.35
batch_test_2784,0.5651465652447955,1.743,1.214,0.707,7.02,20.71
batch_test_2646,0.5651376907049108,1.715,1.21,0.75,8.25,20.1
batch_test_8136,0.5651364371745213,1.659,1.17,0.787,9.36,19.79
batch_test_1618,0.5651282049520463,1.801,1.273,0.791,9.72,24.85
batch_test_2409,0.5650838699934684,2.001,1.225,0.865,7.73,17.1
batch_test_484,0.565083111852687,2.191,1.418,0.858,9.57,18.42
batch_test_3593,0.5650452871080079,1.853,1.306,0.752,11.02,23.68
batch_test_8667,0.5650388244585477,1.567,1.131,0.712,7.6,19.02
batch_test_3248,0.5650355681746716,1.981,1.284,0.771,11.27,21.6
batch_test_3096,0.5650227942793625,1.696,1.246,0.748,7.44,14.14
batch_test_2575,0.5650195455830591,1.891,1.087,0.76,7.81,18.54
batch_test_2657,0.5650184782088544,1.643,1.155,0.782,8.61,16.96
batch_test_3370,0.5649992484682974,2.067,1.154,0.543,8.11,14.03
batch_test_6822,0.5649819620146024,1.666,1.143,0.795,9.44,18.08
batch_test_8553,0.5649698419495651,2.097,1.335,0.742,8.58,18.81
batch_test_6495,0.5649586711729466,1.953,1.289,0.791,8.26,16.84
batch_test_8356,0.5649543190527475,1.769,1.193,0.781,6.93,15.81
batch_test_283,0.5649485284874742,1.982,1.306,0.806,9.66,19.73
batch_test_5670,0.5649238039876361,1.746,1.272,0.76,7.8,15.79
batch_test_4054,0.5649211535350211,1.927,1.31,0.739,9.51,18.2
batch_test_3876,0.5649128193558903,1.802,1.264,0.752,6.78,14.58
batch_test_7983,0.5648962578411002,2.094,1.249,0.798,9.03,16.74
batch_test_280,0.5648895784579792,1.999,1.229,0.83,8.0,16.92
batch_test_3082,0.5648877047441359,1.964,1.361,0.75,10.16,20.09
batch_test_8102,0.5648860709320214,2.671,1.652,0.449,10.23,20.89
batch_test_7934,0.5648684021368612,2.079,1.438,0.77,9.88,20.2
batch_test_9159,0.5648650106982234,2.199,1.357,0.809,9.51,17.75
batch_test_7380,0.5648570869229824,1.716,1.151,0.612,8.62,15.74
batch_test_1264,0.5648422292203564,1.969,1.351,0.748,9.72,19.05
batch_test_3488,0.5648349203477167,1.751,1.228,0.722,7.99,13.91
batch_test_4691,0.5648186124873076,1.893,1.246,0.741,7.97,17.1
batch_test_457,0.5648164846977085,2.013,1.375,0.754,10.42,19.41
batch_test_6918,0.5648158391695555,1.825,1.244,0.764,8.13,16.69
batch_test_5178,0.5648076333230635,2.002,1.333,0.823,8.05,17.97
batch_test_7957,0.5648002337822742,1.58,1.18,0.763,8.42,20.47
batch_test_6298,0.5647793202613482,1.817,1.32,0.861,8.33,16.84
batch_test_3960,0.564773969310565,2.12,1.4,0.825,9.09,21.93
batch_test_4861,0.5647649973991848,1.797,1.283,0.811,7.52,14.86
batch_test_5061,0.5647474081005595,2.12,1.427,0.873,8.32,17.08
batch_test_3875,0.564740718153848,1.873,1.355,0.817,8.03,15.74
batch_test_531,0.564718276813045,2.094,1.303,0.718,6.23,13.23
batch_test_3999,0.5647019391745467,1.741,1.289,0.822,7.59,15.59
batch_test_5454,0.5646953718818135,2.141,1.421,0.846,7.25,16.61
batch_test_586,0.5646787033453868,2.032,1.228,0.714,8.61,16.0
batch_test_7441,0.5646493310918662,1.749,1.237,0.599,9.8,17.41
batch_test_4569,0.5646185145421014,2.009,1.416,0.72,9.09,19.78
batch_test_6065,0.5646039046596552,1.921,1.455,0.845,3.96,9.83
batch_test_1740,0.5646000578676631,1.826,1.36,0.806,8.81,19.65
batch_test_7210,0.5645934916505193,1.763,1.181,0.73,7.77,15.91
batch_test_5440,0.5645930300840093,1.967,1.386,0.762,10.48,17.17
batch_test_4240,0.5645530236363915,1.785,1.299,0.772,7.64,15.31
batch_test_7480,0.564528389580347,2.035,1.354,0.854,7.95,17.56
batch_test_8424,0.5645262671093076,1.928,1.365,0.803,7.49,17.62
batch_test_5644,0.5645133985545727,1.908,1.206,0.879,7.76,16.96
batch_test_1864,0.5644807627067486,1.786,1.276,0.754,8.35,19.74
batch_test_9957,0.5644667011987173,1.959,1.274,0.607,7.18,13.71
batch_test_3797,0.5644606221322221,1.901,1.282,0.813,7.82,17.5
batch_test_2745,0.5644564762801312,1.806,1.133,0.809,8.97,16.73
batch_test_2477,0.5643947713140598,1.745,1.179,0.791,9.46,23.39
batch_test_7503,0.564388419395653,1.988,1.307,0.732,9.08,16.54
batch_test_1234,0.5643844141469719,1.798,1.21,0.724,8.04,16.74
batch_test_7804,0.5643811313221445,1.646,1.168,0.776,7.27,15.5
batch_test_272,0.5643388930572202,2.095,1.348,0.865,8.76,17.94
batch_test_5075,0.5643187704556923,1.874,1.346,0.791,8.09,25.68
batch_test_3326,0.5643049898575389,1.764,1.233,0.833,7.25,13.71
batch_test_3208,0.5642966788153678,1.922,1.222,0.698,10.29,21.49
batch_test_6437,0.5642922518215011,1.71,1.144,0.754,8.22,17.81
batch_test_1339,0.5642671061637626,1.633,1.191,0.852,7.8,18.63
batch_test_8027,0.5642341518509212,1.766,1.249,0.733,7.59,19.06
batch_test_1181,0.5642284120268932,1.984,1.355,0.854,9.52,20.07
batch_test_3575,0.5642269845337908,1.933,1.233,0.855,9.14,19.06
batch_test_6367,0.5642182610383594,1.633,1.136,0.699,8.98,16.48
batch_test_1644,0.5642006925718591,1.934,1.259,0.788,6.51,15.63
batch_test_2640,0.5641951908961885,1.789,1.205,0.751,4.82,12.29
batch_test_552,0.5641563857822282,1.752,1.24,0.566,11.19,20.42
batch_test_4337,0.5641418069872434,1.946,1.329,0.757,9.32,17.44
batch_test_1088,0.5641411716946312,1.85,1.191,0.798,7.82,17.46
batch_test_1002,0.5641174189225935,1.649,1.13,0.562,10.28,22.83
batch_test_3706,0.5641050579943018,1.725,1.204,0.805,11.17,25.91
batch_test_3319,0.5640934237337765,1.737,1.204,0.724,8.48,16.78
batch_test_8265,0.5640907146327768,1.675,1.199,0.797,6.53,16.37
batch_test_3995,0.564078895502815,1.93,1.371,0.693,8.12,18.66
batch_test_7636,0.5640713869834005,1.909,1.366,0.862,8.6,24.28
batch_test_1533,0.5640609456054714,1.812,1.228,0.763,7.34,15.22
batch_test_7091,0.564054630853823,1.875,1.2,0.74,5.17,9.61
batch_test_5928,0.5640461936283069,1.776,1.244,0.85,7.56,15.28
batch_test_2160,0.5640049957516944,1.639,1.155,0.755,8.67,18.67
batch_test_9396,0.5639354652510221,2.416,1.368,0.668,6.35,15.43
batch_test_6402,0.5639168965305016,1.911,1.334,0.712,11.26,19.53
batch_test_6109,0.56391111493853,2.011,1.264,0.768,8.26,14.14
batch_test_7045,0.5639077192013047,1.927,1.352,0.894,9.68,20.43
batch_test_4128,0.563889765380557,1.819,1.328,0.689,7.14,18.35
batch_test_1454,0.5638881595959884,2.181,1.382,0.807,8.02,21.12
batch_test_1018,0.5638362799014521,1.861,1.297,0.813,8.31,19.8
batch_test_7330,0.5638216060963673,1.729,1.195,0.743,5.57,14.58
batch_test_1509,0.5638120850988542,1.671,1.25,0.716,8.48,17.36
batch_test_618,0.563761151381127,1.891,1.309,0.761,10.2,21.34
batch_test_7696,0.5637223039798102,1.673,1.187,0.764,8.41,16.64
batch_test_7795,0.5637046208362281,1.894,1.293,0.855,9.26,23.44
batch_test_8054,0.5636917516810107,1.858,1.286,0.75,7.27,14.22
batch_test_2779,0.5636812539001435,1.875,1.29,0.737,5.96,9.6
batch_test_4215,0.563670583173707,2.057,1.304,0.832,9.92,21.9
batch_test_675,0.5636584083403264,1.934,1.213,0.725,8.32,14.3
batch_test_5565,0.5636518491866297,1.85,1.205,0.73,9.27,15.33
batch_test_103,0.5636370841977533,2.035,1.355,0.73,7.6,15.62
batch_test_3100,0.5636335143865794,1.925,1.248,0.807,6.5,14.74
batch_test_1616,0.5636321760731462,2.128,1.583,0.788,8.01,20.11
batch_test_4011,0.5636321651654798,1.875,1.279,0.75,6.71,16.9
batch_test_825,0.5636227762015388,2.092,1.313,0.869,9.17,24.82
batch_test_2356,0.5636061794373868,1.891,1.313,0.74,9.57,19.9
batch_test_4426,0.5635957160574757,2.034,1.344,0.82,7.31,16.32
batch_test_6291,0.5635735870316934,1.626,1.194,0.761,8.46,16.65
batch_test_1451,0.5635484121369599,1.877,1.279,0.879,11.86,32.1
batch_test_8791,0.5635428638168993,2.038,1.375,0.744,8.27,18.3
batch_test_2755,0.5635349391055846,1.716,1.284,0.794,8.44,15.2
batch_test_1269,0.5635218747680909,2.226,1.49,0.784,7.18,16.62
batch_test_2872,0.5634897782186287,1.835,1.2,0.793,10.24,21.16
batch_test_7046,0.5634886467304228,1.893,1.342,0.813,8.7,16.68
batch_test_8292,0.5634473830005783,1.804,1.308,0.79,7.16,16.31
batch_test_7073,0.5634373455136128,2.102,1.303,0.893,9.18,15.74
batch_test_620,0.5634277587034023,1.704,1.22,0.854,7.62,15.96
batch_test_1677,0.5634275323516519,1.493,1.111,0.711,7.57,16.3
batch_test_1070,0.5634189129791383,1.846,1.3,0.804,8.63,14.97
batch_test_9854,0.5633929027764325,1.853,1.165,0.794,7.49,12.69
batch_test_3093,0.5633813875594491,1.713,1.243,0.761,7.69,18.2
batch_test_2859,0.5633636907518257,1.806,1.223,0.842,8.92,17.57
batch_test_6538,0.5633622672490569,1.946,1.329,0.76,8.19,16.39
batch_test_9119,0.5633509459860472,1.843,1.332,0.79,10.96,21.82
batch_test_1613,0.5633425450741705,1.733,1.296,0.843,8.39,17.54
batch_test_7012,0.5633116474328685,1.706,1.141,0.742,6.92,15.35
batch_test_848,0.5633066506442342,1.745,1.202,0.807,6.53,15.7
batch_test_1019,0.5632920971128789,1.599,1.116,0.703,8.88,16.64
batch_test_4547,0.5632919015573041,1.964,1.283,0.897,9.74,22.3
batch_test_5194,0.5632816741453481,1.992,1.426,0.59,10.29,20.67
batch_test_4342,0.5632352597760789,1.859,1.285,0.75,9.64,21.38
batch_test_4949,0.5632058723191327,1.851,1.275,0.682,9.17,16.96
batch_test_3068,0.5631982034369448,1.805,1.268,0.768,7.74,16.8
batch_test_4329,0.5631759382901613,2.151,1.296,0.797,9.84,21.1
batch_test_5963,0.5631735444783148,2.071,1.431,0.795,10.84,21.03
batch_test_1463,0.5631704240797712,1.746,1.251,0.719,8.7,21.06
batch_test_7712,0.5631700549083871,1.805,1.22,0.811,8.01,16.49
batch_test_1713,0.5631664614163311,1.864,1.3,0.735,6.45,14.18
batch_test_3448,0.563157017936683,1.578,1.09,0.496,9.13,16.37
batch_test_3424,0.5631255719256795,1.763,1.285,0.752,7.11,15.52
batch_test_1206,0.5630801573145845,1.955,1.185,0.645,6.58,16.19
batch_test_4712,0.5630465298099159,1.945,1.192,0.806,8.16,20.94
batch_test_6021,0.5630399357924105,1.662,1.236,0.804,8.67,18.8
batch_test_4677,0.5630215029760763,1.762,1.209,0.756,6.49,12.25
batch_test_8564,0.563016906796962,1.35,1.084,0.737,9.12,18.7
batch_test_8274,0.5630143925209656,1.957,1.358,0.846,7.42,20.22
batch_test_8309,0.5630098609196474,1.771,1.253,0.727,9.23,18.34
batch_test_6512,0.5630043126759435,2.087,1.325,0.784,7.15,15.91
batch_test_4527,0.5629804710268346,1.805,1.179,0.721,10.51,28.92
batch_test_569,0.5629747456615214,2.008,1.377,0.799,8.13,13.5
batch_test_5508,0.5629678861836012,1.913,1.24,0.775,7.97,18.47
batch_test_2090,0.5629660719410959,1.935,1.313,0.778,6.3,17.09
batch_test_4991,0.5629398977057921,1.857,1.199,0.85,6.65,14.05
batch_test_2073,0.562936543397148,2.062,1.259,0.758,8.47,15.8
batch_test_8529,0.5628986029855811,2.013,1.41,0.809,7.54,12.08
batch_test_5455,0.5628945521878957,2.191,1.456,0.676,9.63,18.66
batch_test_5733,0.5628737605177911,1.825,1.227,0.801,7.95,17.52
batch_test_2842,0.5628670615185931,1.486,1.088,0.689,11.08,25.46
batch_test_1156,0.562855779247356,1.773,1.272,0.736,6.01,11.56
batch_test_4280,0.5628502042751091,1.606,1.15,0.815,8.69,16.34
batch_test_5951,0.5628397182342881,1.956,1.348,0.821,7.85,17.9
batch_test_787,0.5628312937631343,1.794,1.213,0.835,7.79,15.51
batch_test_2616,0.5628261942731326,1.837,1.283,0.782,7.07,13.61
batch_test_1415,0.5628195918837506,1.752,1.247,0.773,8.06,16.05
batch_test_414,0.5628133076388773,2.123,1.461,0.837,9.81,16.1
batch_test_9366,0.5627935063247289,1.809,1.3,0.838,10.85,16.18
batch_test_2220,0.5627724271432087,1.807,1.288,0.733,7.0,17.32
batch_test_6189,0.5627499192572517,1.753,1.306,0.83,7.91,17.62
batch_test_3614,0.5627475705240155,1.862,1.218,0.741,6.1,15.2
batch_test_4118,0.5627472059057407,2.037,1.195,0.757,10.06,21.0
batch_test_4051,0.5627342494354607,1.867,1.195,0.8,5.78,13.68
batch_test_418,0.562700859604042,1.784,1.284,0.777,6.54,12.98
batch_test_5413,0.5626994364745719,1.759,1.277,0.809,8.63,16.76
batch_test_9352,0.5626879152094001,1.743,1.215,0.679,8.21,18.77
batch_test_5405,0.5626758585193085,2.186,1.395,0.828,8.25,20.66
batch_test_7178,0.5626637389086397,2.172,1.344,0.771,6.34,14.19
batch_test_3990,0.5626557862338807,1.765,1.253,0.695,11.49,21.52
batch_test_2993,0.5626372818922524,1.908,1.301,0.828,6.77,15.87
batch_test_982,0.5626261669048921,1.691,1.184,0.776,7.32,15.35
batch_test_8594,0.5626196295467316,1.759,1.196,0.853,8.02,15.58
batch_test_8995,0.5626167174986603,1.944,1.269,0.719,9.5,17.42
batch_test_5929,0.5625935993141159,1.846,1.284,0.849,7.34,15.05
batch_test_7431,0.5625745371666319,1.643,1.212,0.702,9.28,17.87
batch_test_3966,0.5625679226950133,1.936,1.302,0.749,7.41,14.52
batch_test_9033,0.5625651831221172,1.56,1.163,0.751,9.88,17.9
batch_test_590,0.5625601175230862,2.019,1.375,0.662,8.8,21.11
batch_test_6226,0.562554807313676,1.889,1.28,0.785,7.03,19.09
batch_test_7895,0.5625479066607534,1.871,1.263,0.777,8.69,17.85
batch_test_485,0.5625458088028992,1.943,1.325,0.791,8.44,16.27
batch_test_7672,0.5625382648191934,1.932,1.351,0.87,9.16,24.51
batch_test_2341,0.5625138169626969,1.724,1.152,0.801,7.95,15.2
batch_test_6111,0.562508738639469,1.874,1.278,0.821,8.33,16.24
batch_test_6560,0.5625038972551493,1.814,1.254,0.844,6.83,15.19
batch_test_8441,0.5624627469844532,1.907,1.392,0.812,7.28,14.7
batch_test_2507,0.5624604848884979,1.522,1.078,0.7,8.53,18.06
batch_test_9701,0.5624568798468155,1.818,1.208,0.815,7.08,16.2
batch_test_3684,0.5624183246523669,1.919,1.293,0.754,7.52,16.94
batch_test_6210,0.562417545597448,1.71,1.256,0.736,9.34,18.06
batch_test_5689,0.5624106067493114,1.898,1.233,0.746,8.48,14.21
batch_test_155,0.5623972109897633,1.771,1.215,0.836,6.69,15.7
batch_test_1169,0.562392779169412,1.883,1.32,0.859,9.66,19.55
batch_test_1252,0.5623455417440887,2.05,1.39,0.776,9.65,21.01
batch_test_1459,0.5623385956166329,1.89,1.314,0.767,10.64,21.16
batch_test_2827,0.5623142913423921,1.931,1.22,0.779,7.71,15.59
batch_test_4651,0.5623031951905757,1.714,1.222,0.738,9.14,17.8
batch_test_112,0.562292545417869,1.82,1.214,0.718,7.05,16.1
batch_test_4533,0.5622839472394665,1.728,1.212,0.752,10.26,18.71
batch_test_7378,0.5622694179753356,2.069,1.365,0.759,8.25,14.22
batch_test_3387,0.5622674502826761,1.559,1.125,0.646,8.8,19.69
batch_test_5642,0.5622556520244315,2.483,1.536,0.882,9.83,19.04
batch_test_8746,0.5622279390898646,1.878,1.286,0.829,6.66,16.07
batch_test_7136,0.5621856922626436,1.762,1.286,0.824,8.1,16.45
batch_test_3250,0.5621843669439541,1.58,1.199,0.717,6.68,17.54
batch_test_793,0.562183204546452,2.131,1.218,0.678,6.58,13.63
batch_test_7439,0.5621605129458322,1.697,1.158,0.567,10.79,20.95
batch_test_1352,0.5621383227952639,1.92,1.314,0.764,9.13,18.0
batch_test_8917,0.5620955049176354,1.978,1.274,0.775,8.47,17.4
batch_test_4601,0.5620596868771844,1.8,1.225,0.787,10.31,19.62
batch_test_2296,0.562057893521479,1.666,1.218,0.827,7.62,17.44
batch_test_6491,0.5620545356014559,1.848,1.205,0.675,8.3,16.13
batch_test_1589,0.5620534576391509,1.701,1.225,0.7,6.67,15.11
batch_test_4458,0.5620443366403061,1.731,1.244,0.811,8.43,18.52
batch_test_2178,0.5620344999030423,1.726,1.231,0.733,8.68,17.94
batch_test_6493,0.562032363457822,1.554,1.162,0.755,7.5,17.04
batch_test_6202,0.5619990925125189,1.907,1.269,0.755,7.52,17.22
batch_test_2435,0.5619717248601238,1.764,1.196,0.801,9.62,20.02
batch_test_3439,0.5619706239164001,1.917,1.335,0.773,9.16,19.14
batch_test_6852,0.5619622300981356,2.09,1.349,0.823,4.6,9.42
batch_test_9947,0.5619571982958076,1.619,1.2,0.86,7.12,15.43
batch_test_7196,0.5619499411693026,1.853,1.216,0.635,6.92,11.77
batch_test_6107,0.561943839256191,1.707,1.227,0.79,8.75,19.13
batch_test_4556,0.5619403942284931,2.088,1.366,0.798,6.8,16.2
batch_test_4475,0.5619269085568188,2.004,1.392,0.756,7.5,16.75
batch_test_7543,0.5619231917160349,1.984,1.286,0.796,7.8,15.73
batch_test_6330,0.5619134242793576,1.855,1.319,0.853,8.28,15.48
batch_test_121,0.5618905032962946,1.788,1.233,0.786,7.69,21.3
batch_test_4446,0.561890396114404,1.648,1.191,0.747,8.2,16.11
batch_test_499,0.5618581998414778,2.03,1.41,0.866,10.12,20.15
batch_test_7109,0.561851227251313,1.925,1.174,0.816,7.92,15.74
batch_test_496,0.5618410338934102,1.679,1.215,0.778,10.49,24.69
batch_test_6412,0.5618285753409865,1.637,1.209,0.717,10.47,18.61
batch_test_3447,0.5618092273477898,2.211,1.479,0.826,9.9,16.25
batch_test_6380,0.5617847070421798,1.574,1.195,0.821,8.75,20.11
batch_test_8891,0.5617798737667309,1.777,1.232,0.718,6.67,14.88
batch_test_9416,0.5617499642161429,1.952,1.259,0.672,7.45,13.93
batch_test_9904,0.5617473649572562,1.807,1.294,0.709,7.77,18.64
batch_test_9250,0.5617359887015468,1.713,1.231,0.753,8.27,15.27
batch_test_4950,0.5617309181723372,1.873,1.332,0.767,6.51,13.41
batch_test_6064,0.5617129534542927,1.903,1.313,0.743,10.56,19.43
batch_test_9761,0.5616869571569532,1.717,1.212,0.809,6.79,14.88
batch_test_6500,0.561648652389174,1.86,1.302,0.832,8.54,15.38
batch_test_3459,0.5616446703613505,1.77,1.204,0.75,7.37,18.0
batch_test_5054,0.5616319081872345,1.902,1.16,0.695,11.17,24.82
batch_test_3069,0.5616291802855697,1.844,1.277,0.769,7.7,16.64
batch_test_8760,0.5616232533843658,1.914,1.414,0.789,7.7,20.05
batch_test_7003,0.561602516458095,2.055,1.499,0.845,9.42,14.86
batch_test_2092,0.5615473355066517,1.61,1.151,0.799,9.74,18.72
batch_test_7219,0.5615123871006578,1.889,1.23,0.691,7.32,16.04
batch_test_8019,0.5615069454279926,1.649,1.091,0.669,6.39,13.34
batch_test_001,0.5615017038036805,2.202,1.521,0.782,11.33,21.39
batch_test_3923,0.5614916329951191,1.58,1.197,0.776,9.8,19.07
batch_test_1275,0.5614911705830314,2.17,1.385,0.811,7.56,17.36
batch_test_9087,0.5614877070553809,2.092,1.453,0.825,10.18,18.62
batch_test_1809,0.561466278009357,1.944,1.193,0.815,7.43,14.76
batch_test_9845,0.5614610742192155,1.945,1.43,0.782,7.74,19.36
batch_test_2408,0.5614504792978076,1.909,1.329,0.541,13.89,30.32
batch_test_6843,0.5614381696895623,1.959,1.251,0.705,8.03,15.45
batch_test_7836,0.5614338226814777,1.662,1.167,0.735,8.34,16.81
batch_test_2273,0.5614151025026706,1.795,1.266,0.849,8.05,16.89
batch_test_6147,0.5614056787032012,1.966,1.361,0.874,12.45,23.79
batch_test_8189,0.5613986472930854,1.902,1.327,0.684,7.67,16.17
batch_test_1449,0.5613877336002914,1.89,1.327,0.786,8.14,20.93
batch_test_2125,0.5613673121102305,1.996,1.304,0.728,8.5,18.44
batch_test_3374,0.5613604315164411,1.957,1.387,0.825,7.45,18.58
batch_test_2011,0.5613585438595254,1.852,1.221,0.787,6.27,11.73
batch_test_3406,0.561334505432195,1.93,1.341,0.729,9.6,18.42
batch_test_3124,0.5613313337494267,1.811,1.266,0.666,9.0,18.0
batch_test_7596,0.561316773263032,1.84,1.232,0.778,9.57,17.55
batch_test_3884,0.5613091215327748,1.739,1.231,0.507,12.09,22.35
batch_test_4184,0.5612902440859889,1.894,1.3,0.85,8.74,16.55
batch_test_1263,0.5612901388978511,1.879,1.209,0.64,10.16,16.93
batch_test_3911,0.5612899045758025,1.884,1.3,0.825,7.05,14.66
batch_test_7056,0.5612880009132463,1.815,1.425,0.776,6.96,17.63
batch_test_7255,0.5612849622755377,2.136,1.491,0.837,8.25,19.6
batch_test_754,0.5612836955024817,1.83,1.278,0.748,5.94,11.81
batch_test_9687,0.561278117991617,1.862,1.317,0.819,8.89,20.02
batch_test_3212,0.5612167285145454,1.773,1.327,0.778,7.74,15.15
batch_test_4588,0.5612126857258076,1.847,1.284,0.821,8.55,23.43
batch_test_4331,0.5612082032188859,1.947,1.34,0.764,8.66,17.98
batch_test_5059,0.561162243344196,1.962,1.294,0.831,6.71,17.77
batch_test_5237,0.5611434345598074,1.994,1.277,0.792,6.93,19.98
batch_test_1464,0.56113903190198,1.941,1.333,0.795,6.75,13.97
batch_test_2432,0.5610680168746188,1.762,1.234,0.774,8.69,15.82
batch_test_2946,0.5610655912155162,1.948,1.358,0.752,6.81,13.24
batch_test_8096,0.5610532156154662,1.841,1.298,0.794,7.96,15.88
batch_test_4422,0.5610495180542249,1.786,1.205,0.815,6.05,13.45
batch_test_8833,0.5610350190885386,2.017,1.355,0.691,7.06,17.15
batch_test_6832,0.561011098192703,1.942,1.357,0.823,6.54,12.42
batch_test_4736,0.5610049136882618,1.897,1.248,0.82,8.45,17.15
batch_test_6273,0.5609924596748074,2.203,1.461,0.817,8.96,20.38
batch_test_5932,0.5609801170569909,1.97,1.261,0.772,6.04,13.75
batch_test_5887,0.5609493424269404,1.965,1.293,0.842,6.51,15.72
batch_test_1409,0.5609176541283035,1.831,1.182,0.792,7.33,14.96
batch_test_7650,0.5609166755868645,1.782,1.266,0.828,7.01,14.83
batch_test_153,0.5609047766737955,2.393,1.435,0.812,8.38,17.72
batch_test_2153,0.5608901895333289,1.577,1.143,0.609,9.76,19.38
batch_test_5735,0.5608861412591785,1.754,1.109,0.602,9.14,20.33
batch_test_1975,0.5608491635625176,1.899,1.308,0.691,9.83,20.87
batch_test_6640,0.5608479743393772,1.859,1.338,0.877,8.72,18.73
batch_test_546,0.5608428199980766,2.185,1.45,0.833,8.61,18.61
batch_test_7206,0.5608409028760392,2.209,1.262,0.879,10.64,21.81
batch_test_4330,0.5608327717373047,1.907,1.305,0.825,8.14,17.19
batch_test_746,0.5608210444246104,1.964,1.254,0.735,7.72,15.45
batch_test_3198,0.560812154712408,1.871,1.404,0.74,7.65,14.25
batch_test_9390,0.5608094281757334,1.771,1.38,0.891,9.27,29.76
batch_test_8577,0.560806638580851,1.469,1.123,0.687,8.07,15.98
batch_test_6177,0.5607960023081607,1.796,1.352,0.791,7.93,15.25
batch_test_1223,0.5607887143449449,2.021,1.384,0.782,8.68,19.49
batch_test_370,0.5607835316301376,2.117,1.278,0.729,6.05,13.45
batch_test_6090,0.5607801458211416,1.76,1.279,0.812,7.95,17.6
batch_test_6440,0.5607576266740156,1.879,1.298,0.737,10.67,17.09
batch_test_9598,0.560752244217224,2.1,1.08,0.69,9.98,18.52
batch_test_6243,0.5607469389738141,1.917,1.349,0.785,9.59,17.6
batch_test_6270,0.560707488405229,1.869,1.263,0.777,8.65,17.08
batch_test_5878,0.5606815766873156,1.701,1.17,0.787,6.97,14.58
batch_test_8155,0.5606780955609075,1.827,1.18,0.822,10.77,26.2
batch_test_3202,0.5606664249122719,1.682,1.211,0.739,7.98,17.55
batch_test_3567,0.5606632108327969,1.871,1.309,0.834,6.55,14.28
batch_test_2384,0.5605216809583459,1.591,1.095,0.726,8.33,16.0
batch_test_6824,0.5604942706075887,1.908,1.291,0.623,8.08,17.26
batch_test_2967,0.5604873314200897,1.778,1.271,0.816,8.42,16.77
batch_test_9630,0.5604564017382841,2.006,1.31,0.778,8.74,16.84
batch_test_696,0.5604414446232762,1.588,1.169,0.675,2.21,14.17
batch_test_714,0.5604364888041417,1.729,1.256,0.831,8.76,26.37
batch_test_8348,0.5604270181434676,1.887,1.203,0.754,7.93,16.12
batch_test_431,0.560387205335914,1.941,1.268,0.793,7.52,16.55
batch_test_9046,0.5603857550065642,2.082,1.205,0.84,7.37,16.05
batch_test_2405,0.5603478944337221,1.774,1.259,0.772,7.16,14.95
batch_test_4103,0.5603310214259221,1.798,1.312,0.819,9.45,20.33
batch_test_1742,0.5603188682334795,1.855,1.303,0.701,7.66,15.65
batch_test_8234,0.5603128205363052,1.532,1.116,0.768,7.37,17.84
batch_test_8993,0.560304786833168,1.529,1.176,0.833,10.64,32.14
batch_test_1825,0.5603042150719851,1.552,1.116,0.687,9.51,17.28
batch_test_7505,0.5603019423973562,1.626,1.229,0.731,9.18,17.13
batch_test_9733,0.5602904614842337,2.036,1.383,0.856,8.61,18.41
batch_test_7580,0.5602870177508256,1.698,1.177,0.652,8.82,19.38
