Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_2141,0.5803340418974321,1.693,1.279,0.78,5.54,18.84
batch_test_9093,0.5803292105168432,1.804,1.307,0.764,5.47,16.56
batch_test_1345,0.5802974096267727,1.74,1.31,0.647,10.16,22.85
batch_test_741,0.5802153299200995,2.007,1.389,0.718,4.9,15.65
batch_test_6988,0.5802141254771604,1.739,1.301,0.596,7.56,17.48
batch_test_7469,0.5802027655650336,2.161,1.373,0.625,6.12,17.47
batch_test_5784,0.5801849583481511,1.561,1.147,0.591,7.59,18.99
batch_test_6847,0.5801434679446917,2.537,1.473,0.8,7.53,20.32
batch_test_5954,0.5801253518564915,2.038,1.4,0.701,9.49,21.29
batch_test_4373,0.5800547365289529,1.613,1.225,0.746,5.77,17.27
batch_test_4637,0.5800456303418328,1.725,1.262,0.625,7.15,17.52
batch_test_6095,0.5800453986597911,1.924,1.416,0.731,6.39,17.12
batch_test_9774,0.5800448065657273,1.834,1.29,0.686,3.73,13.55
batch_test_688,0.5800065467157778,1.89,1.268,0.639,6.3,14.58
batch_test_7850,0.5799978532063068,1.891,1.399,0.652,6.58,19.65
batch_test_5818,0.5799816944357088,1.77,1.278,0.664,6.77,15.75
batch_test_6424,0.5799513415805458,1.759,1.355,0.54,6.94,15.44
batch_test_8483,0.5799335858379385,1.681,1.282,0.693,5.52,13.8
batch_test_5336,0.5799215743364108,1.824,1.352,0.616,6.78,17.14
batch_test_2700,0.5799176286280153,1.768,1.306,0.636,6.36,17.22
batch_test_9662,0.5798735470773768,1.934,1.463,0.554,9.8,24.62
batch_test_7616,0.5798463893792098,1.982,1.412,0.775,5.91,15.12
batch_test_6912,0.5798386215214315,1.918,1.348,0.686,6.01,19.39
batch_test_9967,0.579834149105628,1.829,1.3,0.65,6.83,16.39
batch_test_4466,0.5798233126970275,1.802,1.259,0.69,3.67,13.28
batch_test_9434,0.5798229996314828,1.821,1.232,0.664,6.35,16.42
batch_test_9275,0.5798031116638871,1.761,1.316,0.716,5.07,15.46
batch_test_2168,0.579786486959651,1.763,1.296,0.687,8.1,18.89
batch_test_7765,0.5797511283368079,1.919,1.313,0.712,5.49,17.03
batch_test_1602,0.5797161565074428,1.759,1.313,0.608,6.79,16.46
batch_test_727,0.5797038962986528,1.58,1.144,0.631,9.31,18.6
batch_test_120,0.5796461543694921,2.039,1.371,0.731,7.87,22.46
batch_test_1460,0.5795989158956336,1.829,1.187,0.667,4.34,17.02
batch_test_8733,0.5795957012948316,1.871,1.35,0.726,4.91,16.71
batch_test_2071,0.5795940743466719,2.11,1.63,0.744,8.0,16.72
batch_test_9380,0.5795921891507344,2.253,1.444,0.753,8.1,16.85
batch_test_2999,0.5795649665832975,1.741,1.336,0.551,6.79,16.36
batch_test_7572,0.579512052650193,1.907,1.358,0.641,6.78,16.5
batch_test_7094,0.5794964226403632,1.809,1.299,0.661,7.62,15.88
batch_test_9396,0.5794847490179004,2.374,1.454,0.586,5.09,15.54
batch_test_1576,0.5794456438801044,1.736,1.263,0.705,6.02,14.58
batch_test_5314,0.5794371141865556,1.739,1.349,0.664,10.49,21.54
batch_test_272,0.5794126271720246,2.111,1.305,0.803,7.23,16.22
batch_test_8516,0.5794093587739916,1.818,1.214,0.724,5.42,16.25
batch_test_1527,0.5793918830921507,2.065,1.406,0.572,6.6,13.94
batch_test_9415,0.5793909390768724,1.949,1.246,0.701,8.14,17.24
batch_test_3072,0.5793874817987335,2.186,1.431,0.777,5.65,16.61
batch_test_5398,0.5793820719555549,1.76,1.248,0.638,6.54,16.98
batch_test_6136,0.5793738799834822,1.824,1.328,0.734,6.0,18.77
batch_test_6569,0.5793653376997824,1.786,1.29,0.62,7.31,15.49
batch_test_2901,0.5793652517597652,1.859,1.351,0.65,7.3,18.4
batch_test_1559,0.5793555408862842,2.002,1.234,0.663,4.73,10.01
batch_test_3469,0.5793456721924642,2.151,1.463,0.664,5.99,16.15
batch_test_2471,0.5793421014415752,1.801,1.293,0.679,6.69,13.4
batch_test_4604,0.5793227119412638,1.764,1.32,0.663,7.02,16.32
batch_test_2264,0.5793115853972005,2.196,1.23,0.686,6.61,14.08
batch_test_6332,0.5792719916069786,1.761,1.263,0.634,5.24,15.78
batch_test_8345,0.5792606871034778,2.028,1.28,0.775,9.9,23.64
batch_test_6192,0.5792518121344112,1.841,1.278,0.722,4.24,13.24
batch_test_1813,0.5792000655833945,1.846,1.266,0.524,6.95,19.69
batch_test_2624,0.5791962213442495,1.615,1.28,0.689,8.03,16.37
batch_test_7382,0.5791798142340282,1.912,1.359,0.62,5.71,12.98
batch_test_4109,0.5791674360483258,1.889,1.361,0.639,6.89,18.3
batch_test_1859,0.5791673843661006,1.849,1.351,0.717,6.4,16.43
batch_test_2317,0.5791489780033674,1.678,1.287,0.589,5.98,15.15
batch_test_8370,0.5791410939254873,2.022,1.251,0.582,8.22,16.56
batch_test_7299,0.5791289403023514,2.076,1.228,0.719,6.64,14.77
batch_test_5072,0.579109375792958,1.813,1.307,0.637,5.52,11.75
batch_test_260,0.5790972342333273,2.009,1.227,0.67,5.78,14.12
batch_test_553,0.5790796506261418,1.951,1.297,0.688,6.66,18.29
batch_test_6952,0.5790232112512544,1.795,1.308,0.662,5.2,15.78
batch_test_9115,0.5789595329059217,1.869,1.379,0.669,6.73,13.93
batch_test_815,0.5789489520935563,2.004,1.415,0.575,10.15,20.21
batch_test_3222,0.578914460926868,1.743,1.278,0.734,6.58,18.09
batch_test_789,0.5789114517886,1.651,1.222,0.627,4.91,12.03
batch_test_8622,0.5788648308672977,1.919,1.256,0.672,5.96,14.47
batch_test_5368,0.5788136627955427,1.856,1.282,0.774,4.57,12.71
batch_test_2423,0.5788103436705637,2.017,1.344,0.729,5.86,16.21
batch_test_1046,0.578808499841941,1.947,1.313,0.732,6.08,14.79
batch_test_9956,0.5788046824887699,1.815,1.245,0.672,6.63,14.55
batch_test_4670,0.5787646797461299,1.807,1.35,0.71,5.4,17.07
batch_test_1037,0.5787544792778312,1.824,1.333,0.713,5.81,14.75
batch_test_3166,0.5787279008330142,2.03,1.335,0.716,7.43,19.68
batch_test_7600,0.5787183638882968,2.202,1.197,0.712,6.52,14.43
batch_test_5306,0.5787155390933356,1.911,1.366,0.729,7.78,19.02
batch_test_4282,0.5787153127082456,1.68,1.294,0.655,4.55,16.65
batch_test_3246,0.578698052670942,1.95,1.377,0.633,6.16,17.24
batch_test_2092,0.5786636935136382,1.724,1.196,0.715,7.98,18.49
batch_test_3641,0.5786528218859377,1.746,1.204,0.707,4.24,13.84
batch_test_1956,0.5786381572004784,2.103,1.259,0.759,5.2,11.85
batch_test_4169,0.5786311199720324,1.762,1.249,0.618,4.96,18.1
batch_test_6811,0.578615885463133,1.903,1.433,0.654,6.96,16.71
batch_test_5513,0.5785990794579968,1.719,1.234,0.669,7.04,16.39
batch_test_5128,0.578564635497668,1.984,1.278,0.672,6.61,14.28
batch_test_3068,0.5785352184360606,1.933,1.37,0.669,5.71,15.83
batch_test_3739,0.5785322426214935,1.81,1.383,0.696,6.37,17.42
batch_test_462,0.5785135833369852,1.876,1.19,0.715,4.75,10.95
batch_test_4430,0.5784874310521061,1.817,1.296,0.674,4.28,11.21
batch_test_6647,0.5784802638036497,1.957,1.415,0.747,7.51,18.81
batch_test_7090,0.5784277455882301,1.777,1.3,0.72,7.31,20.31
batch_test_9224,0.5783920513616805,2.083,1.483,0.82,5.7,15.47
batch_test_1650,0.578370058847721,1.728,1.257,0.66,4.59,11.87
batch_test_2306,0.57833882284465,1.741,1.262,0.663,7.95,20.61
batch_test_1448,0.5783023545951702,1.73,1.326,0.715,6.46,16.24
batch_test_5460,0.578263132764485,1.791,1.316,0.682,6.66,14.71
batch_test_5849,0.578227656918415,2.041,1.303,0.782,6.5,22.57
batch_test_5051,0.5781640729543076,1.759,1.289,0.653,5.8,14.16
batch_test_6506,0.5781596693583638,1.829,1.348,0.695,4.96,17.54
batch_test_9090,0.578142732232347,1.975,1.384,0.614,4.66,14.89
batch_test_7026,0.5781292787340969,1.601,1.254,0.663,6.21,15.72
batch_test_7522,0.5781226173909916,1.83,1.381,0.525,9.17,23.66
batch_test_4042,0.578110264129319,1.715,1.154,0.651,3.51,18.46
batch_test_6100,0.5781065854346167,2.168,1.34,0.731,4.56,9.53
batch_test_8155,0.5780715095938055,1.841,1.351,0.727,9.82,27.25
batch_test_9069,0.5780678665908212,2.036,1.151,0.642,6.84,17.9
batch_test_2955,0.5780674560953841,2.213,1.424,0.778,8.05,16.43
batch_test_4734,0.578012760349041,1.631,1.204,0.702,5.98,15.35
batch_test_8186,0.5779953123281638,1.808,1.317,0.626,7.13,16.45
batch_test_5598,0.5779906677105351,2.039,1.384,0.759,6.46,10.95
batch_test_6345,0.577982179617827,1.976,1.337,0.62,5.61,14.32
batch_test_1396,0.5779296442316888,1.909,1.27,0.744,10.86,26.88
batch_test_1293,0.5779287996246978,2.084,1.342,0.659,9.85,22.29
batch_test_6186,0.5779118442258527,1.912,1.331,0.611,7.85,20.34
batch_test_6907,0.577906690217053,1.992,1.383,0.678,6.7,17.54
batch_test_4020,0.5779041724773847,1.533,1.2,0.642,5.44,15.14
batch_test_2875,0.5778863908525452,1.958,1.419,0.757,8.66,24.33
batch_test_9288,0.5778495506161809,1.588,1.251,0.681,8.12,18.5
batch_test_5422,0.5778202873188283,1.67,1.237,0.67,7.47,17.28
batch_test_782,0.5777962630333515,1.806,1.278,0.704,4.81,15.56
batch_test_3146,0.5777756289301532,1.665,1.302,0.665,7.52,18.1
batch_test_3330,0.5777704209293629,1.684,1.272,0.602,7.76,18.09
batch_test_452,0.5777656324446366,1.907,1.342,0.792,5.5,13.44
batch_test_5989,0.5777620861436247,1.876,1.244,0.66,6.06,15.09
batch_test_8563,0.5777347222582173,1.807,1.283,0.748,5.34,14.27
batch_test_3574,0.5777156516711637,1.708,1.275,0.612,7.65,16.48
batch_test_4031,0.5777099881994922,1.925,1.304,0.695,4.2,13.16
batch_test_8008,0.5777067010122184,1.878,1.319,0.732,4.97,15.24
batch_test_6119,0.5776798824224382,1.768,1.303,0.541,5.22,16.35
batch_test_2880,0.5776597700596084,1.915,1.311,0.642,4.28,12.49
batch_test_4446,0.5776553479205436,1.662,1.233,0.615,6.69,17.26
batch_test_3869,0.5776410099386455,1.839,1.342,0.665,6.37,14.88
batch_test_4059,0.5776315199767028,2.13,1.356,0.753,5.87,14.13
batch_test_8719,0.5776239480925275,1.884,1.248,0.734,4.74,11.69
batch_test_304,0.5776088377993486,1.837,1.31,0.667,4.87,12.99
batch_test_1420,0.577572622150317,1.917,1.38,0.597,6.51,15.36
batch_test_4437,0.5775656508540883,1.651,1.27,0.621,6.75,13.59
batch_test_5904,0.5775551436151893,1.862,1.313,0.691,5.07,11.99
batch_test_6125,0.5775501620062243,1.893,1.327,0.713,5.51,14.28
batch_test_4139,0.5775325307343947,1.938,1.258,0.797,3.47,16.43
batch_test_1983,0.5775250311420583,1.862,1.138,0.689,4.25,18.12
batch_test_3196,0.5774736612258803,1.734,1.285,0.77,8.15,17.13
batch_test_645,0.5774637796816443,1.948,1.368,0.662,5.69,13.09
batch_test_1882,0.5774392876196115,1.814,1.354,0.671,5.07,11.44
batch_test_2185,0.5774277188705397,2.117,1.458,0.735,6.22,15.21
batch_test_3325,0.5773913076010487,1.9,1.328,0.686,6.33,16.19
batch_test_7903,0.577391018013547,1.846,1.207,0.767,3.25,10.79
batch_test_7125,0.5773661511693972,1.983,1.333,0.745,7.49,19.22
batch_test_6606,0.5773647212237073,1.9,1.416,0.598,5.52,14.18
batch_test_173,0.5772810098338088,1.561,1.236,0.629,6.37,15.41
batch_test_810,0.5772736229305515,2.275,1.463,0.794,6.96,19.02
batch_test_3134,0.5772671675632545,1.921,1.346,0.735,6.14,18.12
batch_test_4691,0.5772564271579629,1.826,1.154,0.618,5.77,15.21
batch_test_4319,0.5772536833723074,2.044,1.356,0.642,5.68,13.72
batch_test_5564,0.5772160009185188,1.842,1.379,0.746,7.14,16.21
batch_test_6865,0.5772122170055837,2.215,1.296,0.698,5.82,14.87
batch_test_6393,0.5771980169466355,1.831,1.24,0.673,4.07,13.73
batch_test_6495,0.5771778622014329,1.951,1.328,0.713,6.37,16.69
batch_test_3307,0.5771280709318388,1.711,1.224,0.578,5.93,13.68
batch_test_2882,0.5771181510169977,1.94,1.307,0.674,5.48,14.47
batch_test_1505,0.5771037941183467,1.75,1.317,0.677,4.34,10.97
batch_test_9962,0.5770722522722281,1.689,1.294,0.61,8.26,19.31
batch_test_5167,0.577065439420186,1.908,1.317,0.667,5.71,12.86
batch_test_7162,0.5770512253784078,1.948,1.38,0.592,5.86,13.41
batch_test_3572,0.5770444261476886,1.718,1.262,0.605,5.25,13.96
batch_test_3132,0.5769989218151304,1.841,1.302,0.745,4.85,12.83
batch_test_4605,0.5769744828973932,1.994,1.32,0.728,10.66,25.99
batch_test_2125,0.5769649508200496,1.844,1.371,0.617,7.31,17.38
batch_test_5224,0.5769639336096763,1.868,1.226,0.762,5.83,17.55
batch_test_6869,0.5769180366378162,2.221,1.178,0.806,6.99,16.44
batch_test_6283,0.5769062503718237,1.962,1.23,0.609,9.19,19.44
batch_test_6783,0.5768988590739113,2.01,1.334,0.676,5.18,12.26
batch_test_979,0.576884531628951,1.854,1.324,0.646,7.15,18.18
batch_test_3187,0.5768769468545737,1.737,1.241,0.735,7.2,16.25
batch_test_5957,0.5768758284333697,1.87,1.38,0.612,7.24,18.4
batch_test_9248,0.576864901293551,2.132,1.293,0.715,7.93,15.83
batch_test_9185,0.57685077657532,1.725,1.214,0.612,4.7,13.24
batch_test_3560,0.5768478283274265,1.956,1.376,0.688,4.54,15.0
batch_test_4163,0.5768432998466094,1.716,1.308,0.529,7.99,16.82
batch_test_8143,0.5768382714259174,1.867,1.288,0.665,7.84,16.46
batch_test_438,0.5768264495145875,1.787,1.326,0.559,6.82,18.37
batch_test_4426,0.5768264345691577,2.082,1.411,0.734,6.02,16.04
batch_test_8494,0.5767835224766844,1.995,1.311,0.711,8.48,21.52
batch_test_1032,0.5767820499483775,1.895,1.419,0.61,7.45,23.77
batch_test_7748,0.5767567806950461,2.039,1.308,0.581,5.23,12.18
batch_test_4280,0.5767526476250998,1.704,1.224,0.728,4.68,11.71
batch_test_6159,0.5767461335887114,1.944,1.399,0.575,7.06,16.13
batch_test_9110,0.576744139183716,1.789,1.334,0.642,7.85,16.72
batch_test_2518,0.5767248413094086,2.01,1.332,0.675,8.05,17.71
batch_test_2747,0.5767114335599711,1.752,1.233,0.678,5.68,15.24
batch_test_8318,0.5766837383119686,2.088,1.17,0.733,5.33,10.7
batch_test_5342,0.5766785515196324,1.899,1.35,0.732,6.75,13.44
batch_test_4499,0.5766683282151457,1.93,1.406,0.73,6.2,16.07
batch_test_394,0.5766410910013882,1.981,1.377,0.65,3.55,13.93
batch_test_3541,0.5766388740984372,1.989,1.45,0.759,4.63,12.68
batch_test_9502,0.5766228561392926,1.963,1.386,0.636,5.79,15.81
batch_test_6868,0.5765746282678019,1.742,1.284,0.608,5.99,18.87
batch_test_5722,0.5765545570054809,2.189,1.347,0.738,7.47,19.63
batch_test_898,0.5765482290622219,1.918,1.373,0.748,6.5,15.66
batch_test_4769,0.5765330113313334,1.898,1.201,0.704,5.05,12.68
batch_test_7446,0.5765259752200472,1.691,1.238,0.716,6.09,15.45
batch_test_2349,0.5765189125375353,1.748,1.331,0.55,6.14,14.3
batch_test_6221,0.5764950319641772,1.928,1.316,0.742,5.29,14.87
batch_test_8833,0.576415713241464,2.083,1.41,0.658,5.42,14.03
batch_test_4205,0.5763975856514638,1.669,1.312,0.673,10.26,23.85
batch_test_7260,0.5763941679681271,1.827,1.242,0.749,4.75,14.7
batch_test_6062,0.5763679451810653,1.833,1.313,0.702,5.8,16.01
batch_test_1073,0.5763651181408808,1.933,1.356,0.682,4.79,13.51
batch_test_5418,0.576364663388019,1.837,1.316,0.732,4.8,12.26
batch_test_8803,0.5763467000181404,1.787,1.29,0.707,5.24,16.36
batch_test_8627,0.5763427402994582,1.831,1.324,0.635,5.33,15.28
batch_test_2958,0.5763042397019711,1.783,1.323,0.667,11.79,28.39
batch_test_7579,0.576304219509114,1.671,1.282,0.629,6.06,17.02
batch_test_9689,0.576294952294351,1.901,1.319,0.678,7.75,21.34
batch_test_201,0.5762878669376655,1.961,1.296,0.648,6.67,15.39
batch_test_1640,0.5762658287259048,2.133,1.536,0.807,9.29,18.67
batch_test_6478,0.5762645727341003,2.23,1.351,0.811,8.94,21.17
batch_test_8245,0.5762594855874675,2.07,1.302,0.804,5.71,14.26
batch_test_3532,0.5762534679795975,1.727,1.287,0.64,6.25,17.4
batch_test_5710,0.5762444162510275,1.667,1.242,0.657,5.48,16.82
batch_test_4083,0.5762243569814877,1.879,1.303,0.664,6.04,12.89
batch_test_1114,0.5762231600194087,1.798,1.309,0.661,5.88,16.42
batch_test_7856,0.5762178097412796,1.778,1.31,0.712,5.09,15.75
batch_test_8376,0.5762148224080211,1.837,1.291,0.732,6.2,16.6
batch_test_9812,0.5761949243532097,2.149,1.394,0.662,8.54,23.1
batch_test_424,0.5761725073508396,1.743,1.286,0.685,5.22,14.46
batch_test_5064,0.5761716870742851,1.781,1.302,0.73,5.22,14.1
batch_test_373,0.5761542718522396,1.531,1.232,0.593,6.73,14.78
batch_test_2844,0.5761299305942398,1.679,1.244,0.736,6.87,16.38
batch_test_982,0.5761160768309215,1.694,1.224,0.669,5.65,14.88
batch_test_8403,0.5760989472634449,1.551,1.172,0.664,5.1,12.77
batch_test_609,0.5760973186250458,2.143,1.378,0.718,4.84,18.02
batch_test_2205,0.5760817855002865,1.875,1.455,0.637,12.4,24.59
batch_test_4799,0.5760800750498349,1.831,1.22,0.688,5.61,17.48
batch_test_2415,0.5760695584589511,1.651,1.292,0.624,6.91,16.39
batch_test_2393,0.5760588530474049,1.712,1.258,0.675,4.62,13.03
batch_test_9184,0.5760563292166065,1.735,1.509,0.668,10.68,23.4
batch_test_3404,0.5760304265090059,1.941,1.32,0.624,5.78,17.28
batch_test_9147,0.576028383724023,1.903,1.248,0.645,5.92,16.55
batch_test_6955,0.5759625761370435,1.783,1.296,0.655,6.46,17.56
batch_test_725,0.5759584185341668,1.824,1.303,0.614,5.66,17.35
batch_test_389,0.5759332994950275,1.893,1.343,0.829,5.13,14.16
batch_test_807,0.5759331634888863,2.013,1.344,0.67,5.56,15.15
batch_test_3173,0.5759331421741849,1.684,1.251,0.6,7.69,16.74
batch_test_226,0.5759181352273409,1.683,1.235,0.676,6.22,15.42
batch_test_6161,0.5759148107819092,1.762,1.303,0.656,4.45,14.05
batch_test_2910,0.5758520276977706,1.543,1.146,0.695,5.87,17.37
batch_test_665,0.5758492064832048,2.185,1.341,0.69,7.85,19.44
batch_test_130,0.5758224549171629,1.713,1.191,0.634,6.02,17.49
batch_test_9983,0.5758096347450408,1.813,1.306,0.615,7.39,16.76
batch_test_2555,0.5757952644837481,1.854,1.265,0.682,4.95,11.94
batch_test_1119,0.5757619042604928,1.78,1.246,0.708,6.17,16.98
batch_test_5539,0.575740781125398,1.958,1.326,0.663,5.47,16.94
batch_test_9787,0.5757381038237275,1.913,1.352,0.643,7.04,17.79
batch_test_4746,0.5757153195878845,1.881,1.307,0.749,6.07,14.75
batch_test_5152,0.5756961348021488,1.888,1.376,0.724,4.09,18.36
batch_test_3946,0.5756951655069908,1.891,1.303,0.662,6.86,17.79
batch_test_4899,0.575679672169343,1.857,1.304,0.776,6.72,17.16
batch_test_2717,0.575668473968339,1.571,1.234,0.639,6.43,16.75
batch_test_6996,0.5756660590750431,1.859,1.244,0.653,6.59,16.99
batch_test_1097,0.575628962969019,1.846,1.323,0.615,6.39,16.7
batch_test_9325,0.5756038034676862,1.777,1.26,0.654,6.37,14.19
batch_test_7219,0.5755920378815566,1.824,1.275,0.665,5.8,16.57
batch_test_6678,0.5755818468073176,1.647,1.262,0.546,6.24,15.49
batch_test_2383,0.5755797131220844,2.095,1.42,0.782,5.74,16.88
batch_test_3333,0.5755747065097063,1.763,1.29,0.678,5.82,16.76
batch_test_4492,0.5755389020705887,1.45,1.114,0.604,7.08,18.3
batch_test_8509,0.5755299610913621,1.88,1.341,0.643,7.47,15.24
batch_test_1427,0.5755210332730609,1.83,1.299,0.678,6.73,17.55
batch_test_4287,0.5755154929959787,1.74,1.243,0.681,5.22,15.96
batch_test_7218,0.5755140868107732,1.537,1.195,0.548,7.31,16.61
batch_test_2808,0.5755089680692173,1.582,1.117,0.63,5.87,15.3
batch_test_592,0.5755004561631364,1.671,1.258,0.685,5.75,15.72
batch_test_8981,0.5754880888585736,1.972,1.25,0.729,5.71,17.17
batch_test_7538,0.5754831040460084,2.08,1.268,0.744,8.92,18.89
batch_test_3883,0.5754329844391234,1.796,1.401,0.694,7.23,18.03
batch_test_1177,0.5754309441099258,1.755,1.276,0.601,5.94,14.71
batch_test_6581,0.5754234290936552,1.797,1.382,0.776,7.58,24.37
batch_test_5253,0.5754002142510447,1.996,1.355,0.784,4.8,10.9
batch_test_1909,0.5753956805310564,1.903,1.399,0.632,6.56,15.71
batch_test_5233,0.5753544038452744,1.996,1.232,0.688,6.4,14.43
batch_test_589,0.5753452282741123,2.313,1.258,0.796,6.17,17.17
batch_test_9597,0.5753433351375942,1.728,1.263,0.724,6.61,17.66
batch_test_1515,0.5753392525200157,1.74,1.215,0.754,7.15,16.14
batch_test_8800,0.5752875609360232,1.799,1.401,0.679,8.2,22.27
batch_test_8904,0.5752619627046262,1.859,1.25,0.611,6.58,14.85
batch_test_9693,0.5752565688727019,2.039,1.335,0.643,7.22,21.45
batch_test_3440,0.5752331425039945,2.034,1.454,0.614,6.92,16.52
batch_test_4002,0.5752264336557505,2.306,1.223,0.782,5.39,12.4
batch_test_860,0.5752034427250691,2.196,1.403,0.656,6.12,15.84
batch_test_6652,0.5751982644067614,1.436,1.154,0.587,7.05,16.99
batch_test_112,0.5751803532142332,1.833,1.22,0.688,5.34,18.52
batch_test_8284,0.5751759003470427,1.775,1.372,0.648,7.05,14.03
batch_test_2356,0.5751125508316589,1.881,1.237,0.621,7.93,18.72
batch_test_598,0.5751114923802121,1.977,1.321,0.723,6.95,19.03
batch_test_2274,0.5751028079858364,1.653,1.265,0.624,7.13,17.25
batch_test_2981,0.5751024440872715,1.782,1.279,0.712,5.07,13.87
batch_test_6390,0.575090526331668,1.925,1.322,0.739,4.54,12.67
batch_test_2165,0.5750583458654546,1.864,1.364,0.728,6.4,14.71
batch_test_5001,0.5750530577826359,1.891,1.399,0.612,6.75,13.56
batch_test_4292,0.5750410498177818,1.971,1.3,0.741,4.75,11.72
batch_test_5877,0.5749988019637958,1.942,1.181,0.617,7.0,15.72
batch_test_1325,0.5749589007589017,2.021,1.374,0.688,7.31,18.1
batch_test_8990,0.5749539064454078,1.876,1.359,0.699,6.66,15.66
batch_test_5986,0.5749159520465514,1.813,1.31,0.775,7.19,19.49
batch_test_9177,0.5748971510215013,2.017,1.384,0.704,7.35,17.58
batch_test_4952,0.5748826167185999,1.695,1.214,0.7,5.62,17.43
batch_test_3633,0.5748167760357237,1.804,1.31,0.693,6.28,14.38
batch_test_8769,0.5747930629665466,1.83,1.276,0.77,4.8,13.1
batch_test_9571,0.5747529913157761,1.969,1.363,0.682,6.41,15.69
batch_test_8530,0.5746919148631975,1.765,1.223,0.659,6.71,18.59
batch_test_7267,0.5746915342149669,1.973,1.368,0.682,5.16,14.42
batch_test_9814,0.5746801121094548,1.873,1.259,0.699,7.09,21.71
batch_test_1283,0.5746504509881936,2.1,1.409,0.619,11.86,22.55
batch_test_8166,0.5746414811114962,2.133,1.439,0.727,8.02,21.18
batch_test_6977,0.574611191569637,2.04,1.254,0.682,5.43,15.56
batch_test_1962,0.5746000919930979,1.915,1.249,0.746,4.93,17.29
batch_test_5578,0.5745677428784202,1.943,1.263,0.652,5.73,15.88
batch_test_7612,0.5745587820048681,1.75,1.292,0.684,5.34,13.69
batch_test_5659,0.5745291046658243,1.735,1.264,0.695,6.54,14.06
batch_test_9087,0.5745141915558339,2.162,1.462,0.762,8.76,19.19
batch_test_1635,0.5745141834160274,1.824,1.312,0.662,5.15,14.08
batch_test_6564,0.5745121192992302,1.846,1.273,0.777,6.8,14.81
batch_test_3873,0.5745110072114239,1.481,1.137,0.585,7.14,17.1
batch_test_1596,0.5745080796266944,2.046,1.361,0.74,4.61,12.01
batch_test_9730,0.5744856440845011,1.684,1.195,0.607,6.24,14.82
batch_test_5333,0.5744702949731345,1.657,1.233,0.622,5.88,16.36
batch_test_9709,0.5744693450043844,1.985,1.427,0.651,7.96,15.99
batch_test_8980,0.5744663795071668,1.454,1.121,0.665,6.42,15.32
batch_test_6374,0.5744560526795605,2.03,1.339,0.773,4.79,14.5
batch_test_4656,0.5744473341747932,1.82,1.308,0.683,7.11,16.79
batch_test_288,0.5744457110692546,1.693,1.247,0.632,5.99,13.34
batch_test_3326,0.5743463828916773,1.909,1.265,0.74,5.07,12.24
batch_test_5916,0.5743397532271116,2.059,1.371,0.767,5.46,12.98
batch_test_4999,0.5743260494457845,1.833,1.231,0.629,3.82,14.59
batch_test_6857,0.5743170538803747,1.639,1.21,0.679,5.21,14.92
batch_test_820,0.5743040466867937,2.357,1.482,0.507,6.74,15.89
batch_test_7899,0.5742847492167452,1.968,1.433,0.624,7.33,16.17
batch_test_2270,0.5742498033845237,1.975,1.27,0.666,5.7,15.13
batch_test_4760,0.574242735581167,1.837,1.331,0.76,5.86,15.89
batch_test_1329,0.574236751469782,2.009,1.284,0.733,6.38,15.6
batch_test_933,0.5742308965227911,2.104,1.497,0.777,7.06,16.11
batch_test_6580,0.5742269353615952,2.026,1.328,0.695,7.07,15.25
batch_test_6789,0.5741971689759884,1.573,1.175,0.639,6.12,15.39
batch_test_9935,0.5741956455334843,1.923,1.404,0.683,6.11,15.17
batch_test_9742,0.5741875138115363,1.742,1.259,0.679,5.13,15.98
batch_test_4236,0.5741600065491905,1.652,1.216,0.614,6.06,15.41
batch_test_1470,0.5741486828778685,2.053,1.46,0.695,10.6,20.24
batch_test_7080,0.5741421325043056,1.919,1.256,0.535,4.92,11.79
batch_test_1786,0.5741153049002626,1.918,1.394,0.601,7.7,19.47
batch_test_7697,0.5740949412204496,1.906,1.363,0.729,5.73,12.7
batch_test_7758,0.5740597780997295,1.944,1.395,0.692,7.55,13.9
batch_test_7517,0.5740325771719416,1.879,1.409,0.727,5.74,15.04
batch_test_6585,0.5740213677217105,1.68,1.189,0.599,6.56,17.09
batch_test_5584,0.5740134682936275,1.931,1.335,0.615,7.31,21.36
batch_test_1658,0.5739771523991922,1.898,1.22,0.737,4.79,14.28
batch_test_9438,0.5739717633351795,1.917,1.358,0.711,6.38,15.69
batch_test_7667,0.5739168415233649,1.886,1.269,0.617,5.32,13.84
batch_test_8817,0.5738901051041427,1.896,1.353,0.718,5.35,15.91
batch_test_2241,0.5738863271023666,2.023,1.297,0.63,6.26,13.45
batch_test_8565,0.5738790394513852,2.036,1.289,0.74,3.63,10.75
batch_test_2085,0.5738480107039456,1.751,1.232,0.678,6.55,16.45
batch_test_9506,0.573835418369794,1.771,1.189,0.679,3.88,16.21
batch_test_4173,0.5738342003992706,1.898,1.223,0.617,2.52,13.27
batch_test_7723,0.5738027358755825,1.573,1.247,0.644,7.0,16.26
batch_test_2246,0.5737874711877026,1.764,1.205,0.68,6.16,14.97
batch_test_4666,0.5737591952418567,1.839,1.182,0.729,5.79,17.46
batch_test_4935,0.5737295348989672,1.7,1.245,0.661,5.26,12.23
batch_test_7031,0.5737136858403764,1.992,1.289,0.646,8.01,20.37
